dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
02-03,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,19,821,SPECIAL ED.,19,8,0,1,1,8,77,1,1,1,77,11
02-03,0199,01,INVER GROVE,19,026,SIMLEY SR.,19,1282,107,61,33,186,1282,107,61,33,186,11
02-03,0199,01,INVER GROVE,19,027,INVER GROVE HEIGHTS MID.,19,892,145,59,12,140,892,145,59,12,140,11
02-03,0199,01,INVER GROVE,19,226,SIMLEY ALTERNATIVE PROGRAM,19,93,4,10,1,6,93,4,10,1,6,11
02-03,0199,01,INVER GROVE,19,575,HILLTOP EL.,19,416,86,29,16,65,416,86,29,16,65,11
02-03,0199,01,INVER GROVE,19,577,PINE BEND EL.,19,468,62,33,14,52,468,62,33,14,52,11
02-03,0199,01,INVER GROVE,19,578,SALEM HILLS EL.,19,356,49,26,15,48,356,49,26,15,48,11
02-03,0199,01,INVER GROVE,19,579,SOUTH GROVE EL.,19,376,99,44,7,52,376,99,44,7,52,11
02-03,0199,01,INVER GROVE,19,580,EARLY CHILDHOOD,19,0,0,0,0,0,68,2,0,0,68,11
02-03,0200,01,HASTINGS,19,129,HASTINGS SR.,19,1790,80,53,6,229,1790,80,53,6,229,11
02-03,0200,01,HASTINGS,19,130,HASTINGS MID.,19,1238,115,65,0,157,1238,115,65,0,157,11
02-03,0200,01,HASTINGS,19,136,HASTINGS ALTERNATIVE CENTER,19,62,8,1,0,15,62,8,1,0,15,11
02-03,0200,01,HASTINGS,19,137,HARBOR SHELTER PROGRAM,19,16,0,0,0,0,16,0,0,0,0,11
02-03,0200,01,HASTINGS,19,138,EARLY CHILDHOOD ECFE,19,0,0,0,0,0,50,2,0,0,50,11
02-03,0200,01,HASTINGS,19,139,SPECIAL SERVICES,19,3,0,0,0,3,3,0,0,0,3,11
02-03,0200,01,HASTINGS,19,608,COOPER EL.,19,260,41,14,1,19,260,41,14,1,19,11
02-03,0200,01,HASTINGS,19,609,KENNEDY EL.,19,412,52,19,0,44,412,52,19,0,44,11
02-03,0200,01,HASTINGS,19,610,PINECREST EL.,19,471,53,52,6,56,471,53,52,6,56,11
02-03,0200,01,HASTINGS,19,611,TILDEN EL.,19,228,25,12,0,20,228,25,12,0,20,11
02-03,0200,01,HASTINGS,19,612,CHRISTA MCAULIFFE EL.,19,625,49,26,0,71,625,49,26,0,71,11
02-03,0203,01,HAYFIELD,20,001,HAYFIELD SEC.,20,458,69,37,9,39,458,69,37,9,39,10
02-03,0203,01,HAYFIELD,20,002,BROWNSDALE EL.,20,108,37,4,9,16,119,40,5,9,27,10
02-03,0203,01,HAYFIELD,20,003,HAYFIELD EL.,20,387,58,27,15,32,388,58,27,15,33,10
02-03,0204,01,KASSON-MANTORVILLE,20,010,KASSON-MANTORVILLE EL.,20,745,64,30,7,40,760,66,30,7,55,10
02-03,0204,01,KASSON-MANTORVILLE,20,020,KASSON-MANTORVILLE INTERM. EL.,20,292,23,14,3,19,292,23,14,3,19,10
02-03,0204,01,KASSON-MANTORVILLE,20,030,KASSON-MANTORVILLE SR.,20,509,22,12,8,40,509,22,12,8,40,10
02-03,0204,01,KASSON-MANTORVILLE,20,040,KASSON-MANTORVILLE MID.,20,285,21,9,2,27,285,21,9,2,27,10
02-03,0204,01,KASSON-MANTORVILLE,20,050,KASSON-MANTORVILLE LEARNING CTR.,20,20,0,0,0,1,20,0,0,0,1,10
02-03,0206,01,ALEXANDRIA,21,110,CARLOS EL.,21,126,24,17,0,15,126,24,17,0,15,04
02-03,0206,01,ALEXANDRIA,21,120,GARFIELD EL.,21,135,15,10,1,17,135,15,10,1,17,04
02-03,0206,01,ALEXANDRIA,21,130,LINCOLN EL.,21,527,44,61,3,61,527,44,61,3,61,04
02-03,0206,01,ALEXANDRIA,21,140,MILTONA EL.,21,122,14,13,0,17,122,14,13,0,17,04
02-03,0206,01,ALEXANDRIA,21,150,WASHINGTON EL.,21,384,109,63,0,75,384,109,63,0,75,04
02-03,0206,01,ALEXANDRIA,21,160,VOYAGER EL.,21,574,50,52,0,84,647,56,54,0,157,04
02-03,0206,01,ALEXANDRIA,21,310,DISCOVERY JR.,21,1081,143,105,2,143,1081,143,105,2,143,04
02-03,0206,01,ALEXANDRIA,21,320,JEFFERSON SR.,21,1078,95,81,0,102,1078,95,81,0,102,04
02-03,0207,01,BRANDON,21,001,BRANDON EL.,21,145,26,10,0,17,149,29,10,0,21,04
02-03,0207,01,BRANDON,21,002,BRANDON SEC.,21,172,24,22,0,8,172,24,22,0,8,04
02-03,0208,01,EVANSVILLE,21,001,EVANSVILLE EL.,21,104,31,14,0,14,109,34,15,0,19,04
02-03,0208,01,EVANSVILLE,21,002,EVANSVILLE SEC.,21,115,30,22,0,8,115,30,22,0,8,04
02-03,0213,01,OSAKIS,21,010,OSAKIS EL.,21,304,80,31,0,37,312,80,31,0,45,04
02-03,0213,01,OSAKIS,21,020,OSAKIS SEC.,21,351,89,34,0,33,351,89,34,0,33,04
02-03,0227,01,CHATFIELD,55,001,CHOSEN VALLEY SEC.,55,424,27,15,0,39,424,27,15,0,39,10
02-03,0227,01,CHATFIELD,55,002,CHOSEN VALLEY EL.,23,503,26,20,3,59,511,26,20,3,67,10
02-03,0229,01,LANESBORO,23,010,LANESBORO EL.,23,180,65,18,0,23,181,66,18,0,24,10
02-03,0229,01,LANESBORO,23,020,LANESBORO SEC.,23,182,65,12,0,24,182,65,12,0,24,10
02-03,0238,01,MABEL-CANTON,23,001,MABEL-CANTON EL.,23,172,25,28,0,19,172,25,28,0,19,10
02-03,0238,01,MABEL-CANTON,23,002,MABEL-CANTON SEC.,23,214,25,21,0,24,214,25,21,0,24,10
02-03,0239,01,RUSHFORD-PETERSON,23,001,RUSHFORD-PETERSON EL.,23,281,64,34,0,30,289,64,37,0,38,10
02-03,0239,01,RUSHFORD-PETERSON,23,002,RUSHFORD-PETERSON SR.,23,248,47,35,0,33,248,47,35,0,33,10
02-03,0239,01,RUSHFORD-PETERSON,23,003,RUSHFORD-PETERSON MID.,23,157,35,23,0,32,157,35,23,0,32,10
02-03,0241,01,ALBERT LEA,24,110,HALVERSON EL.,24,385,121,59,35,73,441,130,59,35,129,10
02-03,0241,01,ALBERT LEA,24,120,HAWTHORNE EL.,24,461,128,59,36,73,461,128,59,36,73,10
02-03,0241,01,ALBERT LEA,24,130,LAKEVIEW EL.,24,438,138,30,41,75,438,138,30,41,75,10
02-03,0241,01,ALBERT LEA,24,140,SIBLEY EL.,24,424,120,32,41,72,424,120,32,41,72,10
02-03,0241,01,ALBERT LEA,24,310,ALBERT LEA SR.,24,1221,192,79,50,173,1221,192,79,50,173,10
02-03,0241,01,ALBERT LEA,24,320,SOUTHWEST JR.,24,655,136,68,40,100,655,136,68,40,100,10
02-03,0241,01,ALBERT LEA,24,350,ALBERT LEA ALC,24,73,25,5,8,12,73,25,5,8,12,10
02-03,0242,01,ALDEN,24,001,ALDEN-CONGER SEC.,24,230,24,25,0,34,230,24,25,0,34,10
02-03,0242,01,ALDEN,24,002,ALDEN-CONGER EL.,24,190,35,21,3,28,190,35,21,3,28,10
02-03,0252,01,CANNON FALLS,25,001,CANNON FALLS EL.,25,616,74,31,3,72,628,74,31,3,84,10
02-03,0252,01,CANNON FALLS,25,002,CANNON FALLS SEC.,25,861,71,40,0,99,861,71,40,0,99,10
02-03,0253,01,GOODHUE,25,001,GOODHUE EL.,25,296,33,27,8,24,304,33,27,8,32,10
02-03,0253,01,GOODHUE,25,002,GOODHUE SEC.,25,279,13,22,2,22,279,13,22,2,22,10
02-03,0255,01,PINE ISLAND,25,010,PINE ISLAND EL.,25,518,51,32,0,46,526,52,32,0,54,10
02-03,0255,01,PINE ISLAND,25,020,PINE ISLAND SEC.,25,708,64,47,0,50,708,64,47,0,50,10
02-03,0255,01,PINE ISLAND,25,040,PI/ZM ALP,25,9,1,1,0,0,9,1,1,0,0,10
02-03,0256,01,RED WING,25,107,TOWER VIEW OPPORTUNITY PROGRAM ALC,25,47,2,1,0,4,47,2,1,0,4,10
02-03,0256,01,RED WING,25,108,RED WING SR.,25,1125,110,34,13,120,1125,110,34,13,120,10
02-03,0256,01,RED WING,25,109,TWIN BLUFF MID.,25,737,112,35,7,80,737,112,35,7,80,10
02-03,0256,01,RED WING,25,537,BURNSIDE EL.,25,562,100,18,11,86,562,100,18,11,86,10
02-03,0256,01,RED WING,25,540,JEFFERSON EL.,25,160,22,8,4,18,160,22,8,4,18,10
02-03,0256,01,RED WING,25,541,SUNNYSIDE EL.,25,474,77,24,0,65,474,77,24,0,65,10
02-03,0256,01,RED WING,25,542,COLVILL FAMILY EDUCATION CENTER,25,0,0,0,0,0,46,6,1,0,46,10
02-03,0256,01,RED WING,25,543,RED WING ALC,25,17,2,0,0,0,17,2,0,0,0,10
02-03,0256,60,CORRECTIONAL FACILITY-RED WING,25,001,WALTER MAGINNIS HIGH SCHOOL,25,74,0,74,0,74,74,0,74,0,74,10
02-03,0261,01,ASHBY,26,010,ASHBY EL.,26,149,16,18,0,11,149,16,18,0,11,04
02-03,0261,01,ASHBY,26,020,ASHBY SEC.,26,161,23,5,0,11,161,23,5,0,11,04
02-03,0264,01,HERMAN-NORCROSS,26,001,HERMAN EL.,26,78,24,12,0,8,79,24,12,0,9,04
02-03,0264,01,HERMAN-NORCROSS,26,002,HERMAN SEC.,26,77,19,13,0,8,77,19,13,0,8,04
02-03,0270,01,HOPKINS,27,076,EPSILON-BETA,27,20,0,0,0,2,20,0,0,0,2,11
02-03,0270,01,HOPKINS,27,079,EPSILON-ALPHA,27,100,0,0,0,51,100,0,0,0,51,11
02-03,0270,01,HOPKINS,27,112,NEW CONNECTION,27,6,0,0,0,3,6,0,0,0,3,11
02-03,0270,01,HOPKINS,27,183,DELTA,27,16,0,0,0,15,16,0,0,0,15,11
02-03,0270,01,HOPKINS,27,185,OMEGON,27,26,0,0,0,14,26,0,0,0,14,11
02-03,0270,01,HOPKINS,27,282,HOPKINS SR.,27,1996,157,40,114,264,1996,157,40,114,264,11
02-03,0270,01,HOPKINS,27,378,HOPKINS NORTH JR.,27,1000,105,33,40,122,1000,105,33,40,122,11
02-03,0270,01,HOPKINS,27,380,HOPKINS WEST JR.,27,943,79,21,41,103,943,79,21,41,103,11
02-03,0270,01,HOPKINS,27,561,ALICE SMITH EL.,27,519,77,23,48,40,519,77,23,48,40,11
02-03,0270,01,HOPKINS,27,563,GLEN LAKE EL.,27,532,10,5,2,41,532,10,5,2,41,11
02-03,0270,01,HOPKINS,27,564,HARLEY HOPKINS FAMILY CNTR.,27,0,0,0,0,0,90,0,0,0,90,11
02-03,0270,01,HOPKINS,27,565,KATHERINE CURREN EL.,27,373,111,19,45,36,373,111,19,45,36,11
02-03,0270,01,HOPKINS,27,566,EISENHOWER EL.,27,716,146,51,119,72,716,146,51,119,72,11
02-03,0270,01,HOPKINS,27,567,L.H. TANGLEN EL.,27,720,78,38,50,48,720,78,38,50,48,11
02-03,0270,01,HOPKINS,27,569,GATEWOOD EL.,27,633,76,20,72,58,633,76,20,72,58,11
02-03,0270,01,HOPKINS,27,570,MEADOWBROOK EL.,27,533,22,4,18,49,533,22,4,18,49,11
02-03,0271,01,BLOOMINGTON,27,007,KENNEDY SR.,27,1756,274,134,171,180,1756,274,134,171,180,11
02-03,0271,01,BLOOMINGTON,27,009,JEFFERSON SR.,27,1721,91,40,11,154,1721,91,40,11,154,11
02-03,0271,01,BLOOMINGTON,27,013,OAK GROVE MID.,27,822,138,73,77,100,822,138,73,77,100,11
02-03,0271,01,BLOOMINGTON,27,345,VALLEY VIEW MID.,27,737,177,94,28,85,737,177,94,28,85,11
02-03,0271,01,BLOOMINGTON,27,346,OLSON MID.,27,877,81,35,38,99,877,81,35,38,99,11
02-03,0271,01,BLOOMINGTON,27,432,WASHBURN EL.,27,533,132,59,70,53,533,132,59,70,53,11
02-03,0271,01,BLOOMINGTON,27,443,HILLCREST EL.,27,410,48,23,55,29,410,48,23,55,29,11
02-03,0271,01,BLOOMINGTON,27,446,INDIAN MOUNDS EL.,27,497,118,37,80,52,497,118,37,80,52,11
02-03,0271,01,BLOOMINGTON,27,447,OLSON EL.,27,493,47,22,2,66,493,47,22,2,66,11
02-03,0271,01,BLOOMINGTON,27,448,OAK GROVE EL.,27,381,103,33,60,26,381,103,33,60,26,11
02-03,0271,01,BLOOMINGTON,27,450,NORMANDALE HILLS EL.,27,449,43,15,0,38,449,43,15,0,38,11
02-03,0271,01,BLOOMINGTON,27,454,POPLAR BRIDGE EL.,27,489,24,34,2,50,489,24,34,2,50,11
02-03,0271,01,BLOOMINGTON,27,455,RIDGEVIEW EL.,27,372,73,14,2,38,372,73,14,2,38,11
02-03,0271,01,BLOOMINGTON,27,458,SOUTHWOOD EARLY CHILDHOOD,27,7,1,0,0,6,134,10,1,0,133,11
02-03,0271,01,BLOOMINGTON,27,459,VALLEY VIEW EL.,27,577,241,86,151,50,577,241,86,151,50,11
02-03,0271,01,BLOOMINGTON,27,461,WESTWOOD EL.,27,442,41,24,1,68,442,41,24,1,68,11
02-03,0272,01,EDEN PRAIRIE,27,064,EDEN PRAIRIE SR.,27,3319,207,80,78,290,3319,207,80,78,290,11
02-03,0272,01,EDEN PRAIRIE,27,065,CENTRAL MID.,27,1652,98,35,59,155,1652,98,35,59,155,11
02-03,0272,01,EDEN PRAIRIE,27,880,OAK POINT INTERMEDIATE EL.,27,1567,93,53,64,166,1567,93,53,64,166,11
02-03,0272,01,EDEN PRAIRIE,27,881,PRAIRIE VIEW EL.,27,774,19,7,21,56,774,19,7,21,56,11
02-03,0272,01,EDEN PRAIRIE,27,882,FOREST HILLS EL.,27,749,114,47,65,73,749,114,47,65,73,11
02-03,0272,01,EDEN PRAIRIE,27,883,EDEN LAKE EL.,27,892,87,33,84,63,892,87,33,84,63,11
02-03,0272,01,EDEN PRAIRIE,27,884,EARLY CHILDHOOD SP. ED.,27,0,0,0,0,0,121,0,0,0,121,11
02-03,0272,01,EDEN PRAIRIE,27,885,CENTRAL KINDERGARTEN CTR.,27,483,1,1,27,33,483,1,1,27,33,11
02-03,0272,01,EDEN PRAIRIE,27,887,CEDAR RIDGE EL.,27,884,21,12,36,79,884,21,12,36,79,11
02-03,0273,01,EDINA,27,010,SOBRIETY HIGH,27,41,0,0,0,0,41,0,0,0,0,11
02-03,0273,01,EDINA,27,019,SOUTH VIEW MID.,27,1042,46,20,27,88,1042,46,20,27,88,11
02-03,0273,01,EDINA,27,020,VALLEY VIEW MID.,27,1175,37,13,14,95,1175,37,13,14,95,11
02-03,0273,01,EDINA,27,021,EDINA SR.,27,1569,45,17,29,140,1569,45,17,29,140,11
02-03,0273,01,EDINA,27,515,SPECIAL ED-NON PUBLIC,27,5,0,0,0,5,5,0,0,0,5,11
02-03,0273,01,EDINA,27,526,CONCORD EL.,27,613,16,9,7,62,613,16,9,7,62,11
02-03,0273,01,EDINA,27,527,CORNELIA EL.,27,485,34,13,38,60,485,34,13,38,60,11
02-03,0273,01,EDINA,27,528,COUNTRYSIDE EL.,27,505,24,4,7,45,505,24,4,7,45,11
02-03,0273,01,EDINA,27,529,HIGHLANDS EL.,27,524,6,2,5,47,524,6,2,5,47,11
02-03,0273,01,EDINA,27,532,CREEK VALLEY EL.,27,539,24,5,18,55,539,24,5,18,55,11
02-03,0273,01,EDINA,27,533,NORMANDALE EL.,27,581,5,5,3,41,581,5,5,3,41,11
02-03,0273,01,EDINA,27,535,EARLY CHILDHOOD SPECIAL ED,27,0,0,0,0,0,84,0,0,0,84,11
02-03,0276,01,MINNETONKA,27,074,MINNETONKA SR.,27,2282,28,30,16,249,2282,28,30,16,249,11
02-03,0276,01,MINNETONKA,27,075,MINNETONKA EAST MID.,27,921,13,18,1,119,921,13,18,1,119,11
02-03,0276,01,MINNETONKA,27,175,MINNETONKA WEST MID.,10,1014,26,13,5,130,1014,26,13,5,130,11
02-03,0276,01,MINNETONKA,27,601,CLEAR SPRINGS EL.,27,589,20,5,7,75,589,20,5,7,75,11
02-03,0276,01,MINNETONKA,27,602,DEEPHAVEN EL.,27,523,8,8,3,30,523,8,8,3,30,11
02-03,0276,01,MINNETONKA,27,603,EXCELSIOR EL.,27,559,19,10,4,52,559,19,10,4,52,11
02-03,0276,01,MINNETONKA,27,604,GROVELAND EL.,27,465,3,8,3,48,465,3,8,3,48,11
02-03,0276,01,MINNETONKA,27,605,MINNEWASHTA EL.,27,667,9,5,2,64,667,9,5,2,64,11
02-03,0276,01,MINNETONKA,27,606,SCENIC HEIGHTS EL.,27,495,1,2,3,52,495,1,2,3,52,11
02-03,0276,01,MINNETONKA,27,900,DEEPHAVEN EDUCATION CENTER,27,0,0,0,0,0,75,0,0,0,75,11
02-03,0276,01,MINNETONKA,27,906,SHARED TIME REPORTING,27,1,0,0,0,1,1,0,0,0,1,11
02-03,0277,01,WESTONKA,27,062,MOUND-WESTONKA SEC.,27,905,53,40,5,95,905,53,40,5,95,11
02-03,0277,01,WESTONKA,27,063,GRANDVIEW MID.,27,539,57,27,6,70,539,57,27,6,70,11
02-03,0277,01,WESTONKA,27,615,SHIRLEY HILLS PRIMARY SCHOOL,27,371,33,17,10,36,371,33,17,10,36,11
02-03,0277,01,WESTONKA,27,616,HILLTOP PRIMARY SCHOOL,27,369,28,23,0,37,369,28,23,0,37,11
02-03,0277,01,WESTONKA,27,618,EARLY CHILDHOOD SPEC. ED.,27,0,0,0,0,0,17,0,0,0,17,11
02-03,0278,01,ORONO,27,030,ORONO SR.,27,845,12,10,4,54,845,12,10,4,54,11
02-03,0278,01,ORONO,27,031,ORONO MID.,27,592,8,8,0,56,592,8,8,0,56,11
02-03,0278,01,ORONO,27,661,SCHUMANN EL.,27,528,7,8,3,40,528,7,8,3,40,11
02-03,0278,01,ORONO,27,662,ORONO INTERMEDIATE EL.,27,498,24,9,7,42,498,24,9,7,42,11
02-03,0278,01,ORONO,27,663,ORONO DISCOVERY CENTER,27,0,0,0,0,0,23,0,0,0,23,11
02-03,0279,01,OSSEO,27,032,OSSEO SR.,27,1698,212,100,106,148,1698,212,100,106,148,11
02-03,0279,01,OSSEO,27,033,BROOKLYN JR.,27,1139,279,116,110,124,1139,279,116,110,124,11
02-03,0279,01,OSSEO,27,034,OSSEO JR.,27,1287,67,52,45,112,1287,67,52,45,112,11
02-03,0279,01,OSSEO,27,042,OSSEO SECONDARY TRANSITION CENTER,27,49,11,3,3,49,49,11,3,3,49,11
02-03,0279,01,OSSEO,27,086,NORTH VIEW JR.,27,1144,440,136,157,136,1144,440,136,157,136,11
02-03,0279,01,OSSEO,27,088,PARK CENTER SR.,27,1502,406,133,155,114,1502,406,133,155,114,11
02-03,0279,01,OSSEO,27,090,MAPLE GROVE SR.,27,1822,37,24,2,135,1822,37,24,2,135,11
02-03,0279,01,OSSEO,27,094,MAPLE GROVE JR.,27,1630,87,33,38,155,1630,87,33,38,155,11
02-03,0279,01,OSSEO,27,665,WOODLAND EL.,27,523,35,27,16,44,523,35,27,16,44,11
02-03,0279,01,OSSEO,27,668,EDINBROOK EL.,27,812,116,50,66,81,812,116,50,66,81,11
02-03,0279,01,OSSEO,27,669,RUSH CREEK EL.,27,837,17,7,1,56,837,17,7,1,56,11
02-03,0279,01,OSSEO,27,670,BASSWOOD EL.,27,812,44,12,7,99,812,44,12,7,99,11
02-03,0279,01,OSSEO,27,671,BIRCH GROVE EL.,27,644,198,62,93,75,644,198,62,93,75,11
02-03,0279,01,OSSEO,27,672,CREST VIEW EL.,27,453,214,84,119,49,453,214,84,119,49,11
02-03,0279,01,OSSEO,27,673,EDGEWOOD EL.,27,448,129,48,91,50,448,129,48,91,50,11
02-03,0279,01,OSSEO,27,674,FAIR OAKS EL.,27,557,313,93,158,58,557,313,93,158,58,11
02-03,0279,01,OSSEO,27,675,GARDEN CITY EL.,27,389,189,61,151,32,389,189,61,151,32,11
02-03,0279,01,OSSEO,27,677,OSSEO EL.,27,284,25,29,4,42,284,25,29,4,42,11
02-03,0279,01,OSSEO,27,678,PALMER LAKE EL.,27,710,172,68,89,61,710,172,68,89,61,11
02-03,0279,01,OSSEO,27,679,PARK BROOK EL.,27,358,150,48,77,29,358,150,48,77,29,11
02-03,0279,01,OSSEO,27,681,ZANEWOOD EL.,27,498,260,90,133,42,498,260,90,133,42,11
02-03,0279,01,OSSEO,27,682,CEDAR ISLAND EL.,27,642,40,18,1,62,642,40,18,1,62,11
02-03,0279,01,OSSEO,27,684,ELM CREEK EL.,27,636,45,50,38,63,636,45,50,38,63,11
02-03,0279,01,OSSEO,27,685,RICE LAKE EL.,27,553,47,19,50,49,553,47,19,50,49,11
02-03,0279,01,OSSEO,27,689,FERNBROOK EL.,27,808,33,23,7,86,808,33,23,7,86,11
02-03,0279,01,OSSEO,27,693,WEAVER LAKE EL.,27,640,22,4,2,54,640,22,4,2,54,11
02-03,0279,01,OSSEO,27,696,OAK VIEW EL.,27,662,46,16,4,103,662,46,16,4,103,11
02-03,0279,01,OSSEO,27,697,EARLY CHILDHOOD SPECIAL EDUCATION,27,0,0,0,0,0,287,13,3,0,287,11
02-03,0280,01,RICHFIELD,27,035,RICHFIELD SR.,27,1389,270,117,112,138,1389,270,117,112,138,11
02-03,0280,01,RICHFIELD,27,036,RICHFIELD INTER. EL.,27,826,250,90,170,102,826,250,90,170,102,11
02-03,0280,01,RICHFIELD,27,037,RICHFIELD MIDDLE,27,1007,258,102,131,109,1007,258,102,131,109,11
02-03,0280,01,RICHFIELD,27,695,CENTENNIAL EL.,27,461,156,37,153,33,461,156,37,153,33,11
02-03,0280,01,RICHFIELD,27,698,ELLIOT SPECIAL ED,27,2,0,0,0,2,63,3,0,0,63,11
02-03,0280,01,RICHFIELD,27,699,SEC. SP. ED.,27,20,9,1,0,20,20,9,1,0,20,11
02-03,0280,01,RICHFIELD,27,701,SHERIDAN HILLS EL.,27,410,110,32,68,45,410,110,32,68,45,11
02-03,0281,01,ROBBINSDALE,27,004,FOREST EL.,27,414,78,43,41,38,414,78,43,41,38,11
02-03,0281,01,ROBBINSDALE,27,006,LAKEVIEW EL.,27,389,73,40,31,44,389,73,40,31,44,11
02-03,0281,01,ROBBINSDALE,27,009,LINCOLN 5'S ALIVE,27,118,0,0,0,8,118,0,0,0,8,11
02-03,0281,01,ROBBINSDALE,27,010,MEADOW LAKE EL.,27,526,186,98,109,43,526,186,98,109,43,11
02-03,0281,01,ROBBINSDALE,27,011,NEILL EL.,27,552,103,58,43,56,552,103,58,43,56,11
02-03,0281,01,ROBBINSDALE,27,012,ROBBINSDALE SPANISH IMMERSION EL.,27,632,24,30,2,24,632,24,30,2,24,11
02-03,0281,01,ROBBINSDALE,27,013,NEW HOPE EL.,27,408,171,55,83,43,408,171,55,83,43,11
02-03,0281,01,ROBBINSDALE,27,017,NOBLE EL.,27,461,78,38,41,26,461,78,38,41,26,11
02-03,0281,01,ROBBINSDALE,27,019,NORTHPORT EL.,27,566,237,89,154,54,566,237,89,154,54,11
02-03,0281,01,ROBBINSDALE,27,020,PILGRIM LANE EL.,27,481,68,40,44,25,481,68,40,44,25,11
02-03,0281,01,ROBBINSDALE,27,022,SONNESYN EL.,27,533,81,40,56,46,533,81,40,56,46,11
02-03,0281,01,ROBBINSDALE,27,023,SUNNY HOLLOW EL.,27,484,100,35,36,46,484,100,35,36,46,11
02-03,0281,01,ROBBINSDALE,27,030,ZACHARY LANE EL.,27,466,11,8,3,38,466,11,8,3,38,11
02-03,0281,01,ROBBINSDALE,27,040,PLYMOUTH MID.,27,1217,248,97,99,144,1217,248,97,99,144,11
02-03,0281,01,ROBBINSDALE,27,043,TECHNOLOGY & LANGUAGE MID.,27,620,51,45,7,58,620,51,45,7,58,11
02-03,0281,01,ROBBINSDALE,27,045,SANDBURG MID.,27,1368,307,147,122,141,1368,307,147,122,141,11
02-03,0281,01,ROBBINSDALE,27,050,ROBBINSDALE COOPER SR.,27,2077,336,162,79,246,2077,336,162,79,246,11
02-03,0281,01,ROBBINSDALE,27,053,ROBBINSDALE ARMSTRONG SR.,27,2236,204,93,158,187,2236,204,93,158,187,11
02-03,0281,01,ROBBINSDALE,27,101,SHARED TIME,27,3,0,0,0,2,3,0,0,0,2,11
02-03,0281,01,ROBBINSDALE,27,103,CAVANAGH EARLY CHILDHOOD,27,0,0,0,0,0,105,0,0,0,105,11
02-03,0282,01,ST. ANTHONY-NEW BRIGHTON,27,020,ST. ANTHONY VILLAGE SR.,27,535,20,13,0,35,535,20,13,0,35,11
02-03,0282,01,ST. ANTHONY-NEW BRIGHTON,27,040,WILSHIRE PARK EL.,27,596,39,28,0,48,603,39,28,0,55,11
02-03,0282,01,ST. ANTHONY-NEW BRIGHTON,27,050,ST. ANTHONY MID.,27,390,28,16,0,34,390,28,16,0,34,11
02-03,0283,01,ST. LOUIS PARK,27,040,ST. LOUIS PARK SR.,27,1256,155,65,60,185,1256,155,65,60,185,11
02-03,0283,01,ST. LOUIS PARK,27,042,ST. LOUIS PARK JR.,27,648,118,33,39,110,648,118,33,39,110,11
02-03,0283,01,ST. LOUIS PARK,27,745,AQUILA EL.,27,396,114,30,75,53,396,114,30,75,53,11
02-03,0283,01,ST. LOUIS PARK,27,747,CEDAR MANOR EL.,27,443,129,26,45,84,443,129,26,45,84,11
02-03,0283,01,ST. LOUIS PARK,27,754,PETER HOBART EL.,27,487,69,24,38,53,487,69,24,38,53,11
02-03,0283,01,ST. LOUIS PARK,27,755,SUSAN LINDGREN EL.,27,424,59,25,16,66,424,59,25,16,66,11
02-03,0283,01,ST. LOUIS PARK,27,756,SPECIAL ED.,27,0,0,0,0,0,68,0,0,0,68,11
02-03,0283,01,ST. LOUIS PARK,27,757,SPECIAL ED.,27,25,2,1,0,24,25,2,1,0,24,11
02-03,0283,01,ST. LOUIS PARK,27,758,PARK SPANISH IMMERSION EL.,27,491,16,13,0,22,491,16,13,0,22,11
02-03,0284,01,WAYZATA,27,050,WAYZATA HIGH,27,2971,166,46,3,245,2971,166,46,3,245,11
02-03,0284,01,WAYZATA,27,051,WAYZATA WEST MID.,27,704,22,21,0,56,704,22,21,0,56,11
02-03,0284,01,WAYZATA,27,052,WAYZATA EAST MID.,27,732,62,32,2,66,732,62,32,2,66,11
02-03,0284,01,WAYZATA,27,053,WAYZATA CENTRAL MID.,27,843,62,18,1,78,843,62,18,1,78,11
02-03,0284,01,WAYZATA,27,804,BIRCHVIEW EL.,27,531,51,23,0,55,531,51,23,0,55,11
02-03,0284,01,WAYZATA,27,806,GREENWOOD EL.,27,644,6,8,1,41,644,6,8,1,41,11
02-03,0284,01,WAYZATA,27,807,OAKWOOD EL.,27,475,81,21,0,44,475,81,21,0,44,11
02-03,0284,01,WAYZATA,27,808,SUNSET HILL EL.,27,513,46,41,0,54,513,46,41,0,54,11
02-03,0284,01,WAYZATA,27,810,PLYMOUTH CREEK EL.,27,610,25,11,0,50,610,25,11,0,50,11
02-03,0284,01,WAYZATA,27,811,GLEASON LAKE EL.,27,666,31,12,0,48,770,31,12,0,152,11
02-03,0284,01,WAYZATA,27,812,KIMBERLY LANE EL.,27,741,3,3,3,45,741,3,3,3,45,11
02-03,0286,01,BROOKLYN CENTER,27,012,BROOKLYN CENTER SEC.,27,869,346,105,129,96,869,346,105,129,96,11
02-03,0286,01,BROOKLYN CENTER,27,480,EARLE BROWN EL.,27,857,389,127,235,83,863,389,128,235,89,11
02-03,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,27,243,HARLEY HOPKINS-EC CENTER BASED,27,0,0,0,0,0,6,0,0,0,6,11
