SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,668,10,EDINBROOK ELEMENTARY                              ,27,Hennepin                                          ,11                  ,50.57,4.17,46.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.17,45.40,1.50,14.00,12.00,9.67,5.00,9.67,6.23,4.00,3.00,0.00,15.00,35.57,0.00,0.00,41.00,1.00,7.50,5.50,17.34,13.23,6.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,669,10,RUSH CREEK ELEMENTARY                             ,27,Hennepin                                          ,11                  ,47.00,4.00,43.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,42.00,1.00,17.00,8.00,2.00,7.67,12.00,8.50,4.00,4.83,0.00,11.67,35.33,0.00,0.00,44.00,0.00,4.00,5.00,15.67,14.50,7.83
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,670,10,BASSWOOD ELEMENTARY                               ,27,Hennepin                                          ,11                  ,46.67,6.00,40.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,40.67,0.00,19.00,4.00,2.00,12.00,6.67,7.00,9.00,5.00,0.00,7.00,39.67,0.00,0.00,45.00,0.00,3.00,4.00,10.67,22.00,7.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,671,10,BIRCH GROVE SCHOOL FOR THE ARTS                   ,27,Hennepin                                          ,11                  ,32.73,4.73,28.00,0.00,0.00,0.00,1.00,0.00,0.80,1.00,2.00,3.73,24.20,2.47,13.00,8.97,2.66,10.90,4.80,3.00,1.00,1.40,0.00,11.66,21.07,0.00,0.00,42.00,2.00,5.17,3.33,6.23,9.00,7.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,672,10,CREST VIEW ELEMENTARY                             ,27,Hennepin                                          ,11                  ,32.06,4.20,27.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.20,26.86,2.50,11.00,10.82,5.00,8.04,3.00,2.00,1.00,2.20,0.00,12.56,19.50,0.00,0.00,37.00,5.32,3.50,4.00,11.30,3.20,4.74
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,673,10,WEAVER LAKE SCIENCE MATH & TECH SCH               ,27,Hennepin                                          ,11                  ,38.83,6.00,32.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,32.83,0.00,17.00,3.00,8.50,5.33,6.00,7.00,6.00,1.00,0.00,14.33,24.50,0.00,0.00,42.00,1.00,4.00,4.50,10.33,15.00,4.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,674,10,FAIR OAKS ELEMENTARY                              ,27,Hennepin                                          ,11                  ,39.83,4.00,35.83,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,4.00,32.83,0.00,13.00,5.00,12.50,9.67,6.33,4.33,1.00,1.00,0.00,9.50,30.33,0.00,0.00,40.00,2.00,4.00,6.00,15.50,9.33,3.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,675,10,GARDEN CITY ELEMENTARY                            ,27,Hennepin                                          ,11                  ,27.20,2.20,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,25.00,2.00,14.00,4.00,4.50,6.00,8.00,3.50,1.00,0.20,0.00,4.50,22.70,0.00,0.00,40.00,2.00,1.00,6.50,8.00,7.70,2.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,678,10,PALMER LAKE ELEMENTARY                            ,27,Hennepin                                          ,11                  ,44.57,8.17,36.40,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.17,35.40,1.00,16.00,7.50,8.67,8.67,3.50,5.23,5.00,6.00,0.00,17.67,26.90,0.00,0.00,45.00,0.00,7.00,1.50,10.84,14.73,10.50
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,679,10,PARK BROOK ELEMENTARY                             ,27,Hennepin                                          ,11                  ,26.33,1.17,25.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,25.16,0.00,14.00,3.50,7.00,1.00,4.50,7.33,3.00,0.00,0.00,6.33,20.00,0.00,0.00,42.00,0.00,3.00,5.33,5.50,7.50,5.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,681,10,ZANEWOOD COMMUNITY SCHOOL                         ,27,Hennepin                                          ,11                  ,38.47,5.17,33.30,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,4.17,30.30,1.00,12.00,5.00,8.17,14.30,5.67,4.33,1.00,0.00,0.00,8.00,30.47,0.00,0.00,40.00,1.00,2.00,6.00,17.47,10.00,2.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,682,10,CEDAR ISLAND ELEMENTARY                           ,27,Hennepin                                          ,11                  ,24.67,1.00,23.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,23.67,0.50,20.00,3.17,2.50,1.00,3.00,5.00,6.00,4.00,0.00,5.17,19.50,0.00,0.00,46.00,0.00,2.50,1.50,4.67,9.00,7.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,684,10,ELM CREEK ELEMENTARY                              ,27,Hennepin                                          ,11                  ,33.90,2.46,31.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.46,31.44,1.00,18.00,3.50,4.50,4.77,8.00,3.50,2.46,5.50,0.00,8.94,24.96,0.00,0.00,45.00,1.00,3.00,2.50,6.27,12.63,8.50
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,685,10,RICE LAKE ELEMENTARY                              ,27,Hennepin                                          ,11                  ,38.10,6.27,31.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.27,31.83,0.00,14.00,6.50,6.00,11.00,7.50,2.00,1.27,3.83,0.00,7.50,30.60,0.00,0.00,42.00,1.00,5.00,7.50,8.00,10.27,6.33
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,689,10,FERNBROOK ELEMENTARY                              ,27,Hennepin                                          ,11                  ,45.44,4.77,40.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,4.77,38.67,0.50,18.00,4.50,5.50,3.50,10.67,13.00,4.27,4.00,0.00,8.67,36.77,0.00,0.00,45.00,1.00,5.50,1.50,6.50,19.94,11.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,696,10,OAK VIEW ELEMENTARY                               ,27,Hennepin                                          ,11                  ,31.37,7.00,24.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,24.37,1.00,18.00,3.00,5.00,6.33,6.00,3.54,1.00,4.50,0.00,6.50,24.87,0.00,0.00,46.00,1.00,3.00,2.00,5.00,11.87,8.50
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,697,50,WILLOW LANE EARLY CHILDHOOD SP. ED.               ,27,Hennepin                                          ,11                  ,14.80,0.00,14.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.80,0.80,12.00,2.80,4.00,3.00,1.00,2.00,2.00,0.00,0.00,3.80,11.00,0.00,0.00,38.00,0.80,4.00,1.00,6.00,1.00,2.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,997,90,EARLY CHILDHOOD FAMILY EDUCATION                  ,27,Hennepin                                          ,11                  ,16.98,0.67,16.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,16.31,0.00,11.00,0.67,4.47,8.84,3.00,0.00,0.00,0.00,0.00,10.14,6.84,0.00,0.00,46.00,0.00,0.67,0.67,4.21,7.43,4.00
10-11,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,"1,179.33",250.99,928.34,1.00,2.00,1.81,11.86,2.02,5.86,4.94,16.67,241.22,891.95,31.31,15.00,180.92,210.77,264.18,177.91,144.20,97.16,82.61,0.00,315.82,861.29,1.00,0.00,42.00,34.26,130.81,152.41,309.33,351.86,200.66
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,000,00,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,27,Hennepin                                          ,11                  ,4.04,0.00,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.04,0.00,8.00,0.00,3.04,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.04,0.00,0.00,38.00,0.00,0.00,3.00,0.00,1.04,0.00
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,035,32,RICHFIELD SENIOR HIGH                             ,27,Hennepin                                          ,11                  ,64.96,26.40,38.56,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,25.40,37.56,1.00,13.00,7.60,15.80,21.56,4.00,6.00,6.00,4.00,0.00,16.60,46.36,2.00,0.00,39.00,1.00,9.80,14.20,17.80,13.36,8.80
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,036,10,RICHFIELD INTERMEDIATE ELEMENTARY                 ,27,Hennepin                                          ,11                  ,57.97,7.00,50.97,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,6.00,48.97,2.00,12.00,10.23,14.47,12.74,11.93,6.00,2.60,0.00,0.00,13.61,44.36,0.00,0.00,41.00,2.00,5.00,10.60,19.93,9.87,10.57
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,037,20,RICHFIELD MIDDLE                                  ,27,Hennepin                                          ,11                  ,55.54,20.03,35.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,20.03,34.51,1.00,14.00,9.00,10.51,16.03,8.00,8.00,3.00,1.00,0.00,13.00,42.54,0.00,0.00,41.00,2.00,5.00,14.00,12.51,14.00,8.03
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,695,10,CENTENNIAL ELEMENTARY                             ,27,Hennepin                                          ,11                  ,34.06,7.00,27.06,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,25.06,3.00,14.00,7.00,4.00,12.00,4.20,3.50,2.43,0.43,0.00,10.13,23.93,0.00,0.00,44.00,1.00,6.00,3.50,10.00,4.00,9.56
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,698,50,ELLIOT SPECIAL EDUCATION PROGRAM                  ,27,Hennepin                                          ,11                  ,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,12.00,2.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,3.00,4.00,0.00,0.00,44.00,0.00,1.00,0.00,2.00,2.00,2.00
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,699,50,SECONDARY SPECIAL EDUCATION                       ,27,Hennepin                                          ,11                  ,4.64,0.00,4.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,7.00,3.00,0.00,0.64,1.00,0.00,0.00,0.00,0.00,2.00,2.64,0.00,0.00,45.00,0.00,1.00,1.00,0.00,1.64,1.00
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,700,79,WEST CAMPUS                                       ,27,Hennepin                                          ,11                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,26.00,0.00,1.00,0.00,0.00,0.00,0.00
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,701,10,SHERIDAN HILLS ELEMENTARY                         ,27,Hennepin                                          ,11                  ,33.65,4.00,29.65,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,4.00,29.05,2.00,17.00,3.00,5.60,4.50,8.50,7.55,1.00,2.50,0.00,7.05,26.60,0.00,0.00,44.00,2.00,1.00,4.60,8.90,11.65,5.50
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,705,10,RICHFIELD DUAL LANGUAGE SCHOOL                    ,27,Hennepin                                          ,11                  ,17.33,3.43,13.90,0.00,0.00,0.00,0.00,2.43,1.20,1.00,0.00,0.00,12.70,1.43,8.00,6.43,6.07,3.43,1.00,0.00,0.40,0.00,0.00,10.90,6.43,0.00,0.00,34.00,1.00,7.43,2.40,3.43,2.67,0.40
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,820,42,RICHFIELD CAREER EDUCATION PROGRAM                ,27,Hennepin                                          ,11                  ,2.96,0.60,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,1.76,1.04,3.00,2.64,0.32,0.00,0.00,0.00,0.00,0.00,0.00,1.32,1.64,0.00,0.00,34.00,0.00,0.60,1.00,0.92,0.44,0.00
10-11,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,283.15,68.46,214.69,0.00,0.00,1.00,2.60,2.43,1.20,3.00,4.60,62.03,206.29,11.47,12.00,51.90,60.81,72.90,40.63,32.05,15.43,7.93,0.00,78.61,202.54,2.00,0.00,41.00,9.00,37.83,54.30,75.49,60.67,45.86
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,000,00,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,27,Hennepin                                          ,11                  ,13.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,12.00,0.00,16.00,1.00,2.00,2.00,5.00,3.00,0.00,0.00,0.00,4.00,7.00,0.00,1.00,53.00,0.00,0.00,1.00,2.00,3.00,7.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,004,10,FOREST ELEMENTARY                                 ,27,Hennepin                                          ,11                  ,37.67,6.81,30.86,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,5.98,30.86,0.41,13.00,3.51,10.07,7.66,8.01,5.59,1.83,1.00,0.00,15.39,21.28,0.00,0.00,38.00,0.44,3.07,9.30,10.41,6.49,7.96
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,006,10,LAKEVIEW ELEMENTARY                               ,27,Hennepin                                          ,11                  ,27.04,2.00,25.04,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,25.04,0.85,12.00,2.95,2.78,8.17,6.00,5.14,0.00,2.00,0.00,10.02,17.02,0.00,0.00,37.00,0.95,0.00,2.78,10.17,7.04,6.10
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,009,50,KINDERGARTEN PREP                                 ,27,Hennepin                                          ,11                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,24.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,1.00,0.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,010,10,MEADOW LAKE ELEMENTARY                            ,27,Hennepin                                          ,11                  ,45.54,1.23,44.31,0.00,0.00,0.30,1.00,0.00,0.00,0.93,2.00,0.00,41.31,0.24,13.00,1.61,11.60,15.30,8.00,4.03,1.00,4.00,0.00,20.50,24.54,0.00,0.00,42.00,0.27,2.34,4.00,22.30,7.50,9.13
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,011,10,NEILL ELEMENTARY                                  ,27,Hennepin                                          ,11                  ,35.44,6.38,29.06,0.00,1.00,0.40,0.00,1.00,0.00,0.00,0.00,4.98,27.06,1.24,14.00,2.41,7.00,12.88,7.20,3.95,1.00,0.00,0.00,13.74,20.70,0.00,0.00,41.00,0.27,2.14,5.98,13.40,7.55,6.10
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,012,10,ROBBINSDALE SPANISH IMMERSION EL.                 ,27,Hennepin                                          ,11                  ,33.01,4.10,28.91,0.00,0.00,0.00,0.00,0.93,5.00,1.00,0.00,2.17,23.91,2.38,12.00,3.81,2.00,9.17,12.93,4.10,0.00,1.00,0.00,10.74,22.27,0.00,0.00,37.00,2.41,2.40,3.00,13.00,9.93,2.27
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,017,10,NOBLE ELEMENTARY                                  ,27,Hennepin                                          ,11                  ,26.37,4.99,21.38,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,3.99,19.38,0.00,10.00,2.07,9.04,8.17,3.00,1.10,1.00,1.99,0.00,11.18,13.19,1.00,1.00,37.00,0.10,1.20,4.81,11.17,2.00,7.09
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,019,10,NORTHPORT ELEMENTARY                              ,27,Hennepin                                          ,11                  ,43.86,5.98,37.88,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.98,35.88,0.07,13.00,3.26,12.22,13.07,9.18,1.13,1.00,3.00,0.00,20.31,22.55,0.00,0.00,39.00,1.13,4.13,8.12,16.05,7.20,7.23
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,022,10,SONNESYN ELEMENTARY                               ,27,Hennepin                                          ,11                  ,38.49,3.30,35.19,0.00,0.00,0.30,0.00,1.00,0.00,0.00,0.83,2.00,34.36,0.07,13.00,6.37,7.98,15.03,4.50,3.11,1.50,0.00,0.00,20.67,16.82,0.00,0.00,40.00,1.13,4.24,7.98,9.70,10.81,4.63
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,029,42,WINNETKA                                          ,27,Hennepin                                          ,11                  ,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,18.00,0.00,1.00,3.00,3.00,0.00,1.00,1.00,0.00,6.00,3.00,0.00,0.00,59.00,0.00,0.00,0.00,1.00,2.00,6.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,030,10,ZACHARY LANE ELEMENTARY                           ,27,Hennepin                                          ,11                  ,33.98,4.07,29.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.07,29.91,0.24,21.00,2.37,6.00,7.07,7.40,6.12,2.02,2.00,0.00,19.26,13.72,0.00,0.00,49.00,0.30,1.07,5.00,13.00,8.46,6.15
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,040,20,PLYMOUTH MIDDLE                                   ,27,Hennepin                                          ,11                  ,65.49,20.15,45.34,0.00,0.00,0.75,0.00,0.90,0.00,0.00,0.00,18.30,45.34,3.85,13.00,9.71,11.77,20.81,16.67,3.73,0.90,0.85,0.00,30.46,32.56,0.90,0.87,41.00,3.51,5.84,6.40,25.28,15.91,8.55
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,043,20,ROBBINSDALE MIDDLE                                ,27,Hennepin                                          ,11                  ,80.16,29.43,50.73,0.00,0.00,0.00,2.85,0.80,0.00,1.00,0.00,27.63,47.88,0.00,13.00,10.55,16.93,29.01,14.09,6.70,1.94,0.94,0.00,46.13,33.03,0.00,0.00,41.00,1.94,9.32,16.32,26.36,12.16,14.06
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,050,32,ROBBINSDALE COOPER SENIOR HIGH                    ,27,Hennepin                                          ,11                  ,90.94,30.55,60.39,0.40,0.00,1.83,0.80,0.00,0.83,0.00,1.00,28.32,57.76,0.00,11.00,19.13,26.79,24.98,9.70,5.69,2.65,1.00,0.00,49.70,37.64,0.00,1.00,39.00,1.77,17.92,16.74,26.18,18.35,9.98
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,053,32,ROBBINSDALE ARMSTRONG SENIOR HIGH                 ,27,Hennepin                                          ,11                  ,91.35,40.09,51.26,0.00,0.80,0.00,1.00,0.00,0.83,0.00,0.00,40.09,47.89,0.85,13.00,10.37,18.96,29.65,21.01,6.56,2.65,1.41,0.00,40.38,47.83,0.00,1.00,41.00,0.00,8.82,14.28,40.33,18.41,9.51
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,101,50,ROBBINSDALE SHARED TIME PROG.                     ,27,Hennepin                                          ,11                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,16.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,1.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,103,50,CAVANAGH EARLY CHILDHOOD EDUC.                    ,27,Hennepin                                          ,11                  ,26.00,0.00,26.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,25.00,1.00,16.00,1.00,5.00,5.00,9.00,4.00,1.00,1.00,0.00,14.00,10.00,1.00,1.00,47.00,1.00,1.00,4.00,3.00,10.00,7.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,169,77,PHOENIX SCHOOL                                    ,27,Hennepin                                          ,11                  ,0.60,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,2.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,37.00,0.00,0.00,0.00,0.60,0.00,0.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,176,79,RIVERSIDE                                         ,27,Hennepin                                          ,11                  ,0.60,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,11.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,41.00,0.00,0.00,0.00,0.60,0.00,0.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,180,50,ROBBINSDALE TRANSITION CENTER                     ,27,Hennepin                                          ,11                  ,5.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,19.00,0.00,1.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,4.00,0.00,0.00,50.00,0.00,0.00,0.00,2.00,0.00,3.00
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT                ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,705.54,160.08,545.46,0.40,1.80,5.58,9.65,4.63,6.66,4.76,4.83,144.51,519.78,11.20,13.00,80.72,152.14,213.57,145.69,64.95,20.49,22.19,0.00,334.48,349.35,2.90,5.87,40.00,15.22,63.49,109.71,246.55,147.81,122.76
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS                  ,000,00,ST. ANTHONY-NEW BRIGHTON SCHOOLS                  ,27,Hennepin                                          ,11                  ,0.83,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,23.00,0.10,0.00,0.10,0.00,0.00,0.60,0.03,0.00,0.00,0.60,0.00,0.00,47.00,0.00,0.07,0.00,0.13,0.60,0.03
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS                  ,010,42,ST. ANTHONY VILLAGE ALTERNATIVE                   ,27,Hennepin                                          ,11                  ,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,18.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.04,0.00
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS                  ,020,32,ST. ANTHONY VILLAGE SENIOR HIGH                   ,27,Hennepin                                          ,11                  ,34.84,13.84,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.84,21.00,1.00,10.00,9.64,9.76,8.48,2.68,3.20,0.40,0.68,0.00,12.60,21.24,1.00,0.00,36.00,1.00,6.64,8.88,11.88,5.16,1.28
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS                  ,040,10,WILSHIRE PARK ELEMENTARY                          ,27,Hennepin                                          ,11                  ,38.55,4.02,34.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.02,34.53,0.00,15.00,8.89,5.22,9.07,5.80,0.00,3.99,4.00,0.00,18.46,20.09,0.00,0.00,41.00,5.19,2.70,7.02,6.33,7.61,9.70
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS                  ,050,20,ST. ANTHONY MIDDLE                                ,27,Hennepin                                          ,11                  ,26.16,7.58,18.58,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.58,17.58,3.00,10.00,10.91,4.12,3.41,3.88,2.44,0.20,0.20,0.00,11.43,14.73,0.00,0.00,37.00,1.00,8.91,3.00,5.78,4.16,3.31
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS                  ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,100.42,25.48,74.94,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25.48,73.94,4.00,11.00,29.54,19.10,21.06,12.40,5.64,5.19,4.91,0.00,42.49,56.70,1.00,0.00,38.00,7.19,18.32,18.90,24.12,17.57,14.32
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.                ,000,00,ST. LOUIS PARK PUBLIC SCHOOL DIST.                ,27,Hennepin                                          ,11                  ,12.91,2.00,10.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.91,0.40,11.00,2.86,1.82,2.67,5.56,0.00,0.00,0.00,0.00,10.39,2.52,0.00,0.00,48.00,0.00,0.00,0.80,4.05,3.60,4.46
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.                ,040,32,ST. LOUIS PARK SENIOR HIGH                        ,27,Hennepin                                          ,11                  ,74.08,24.68,49.40,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,23.68,46.40,2.00,12.00,13.94,14.66,20.42,12.66,3.40,5.20,3.80,0.00,23.30,47.56,1.00,2.22,40.00,2.04,10.82,12.24,23.54,14.42,11.02
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.                ,042,20,ST. LOUIS PARK MIDDLE SCHOOL                      ,27,Hennepin                                          ,11                  ,46.24,16.89,29.35,0.00,0.00,0.00,0.00,0.89,0.89,0.00,0.00,16.00,28.46,0.00,15.00,11.27,5.45,8.35,11.76,5.02,4.32,0.07,0.00,13.16,32.08,0.00,1.00,42.00,0.80,6.34,6.37,15.37,12.10,5.26
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.                ,745,10,AQUILA ELEMENTARY                                 ,27,Hennepin                                          ,11                  ,30.90,5.53,25.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.53,24.37,0.50,18.00,7.64,2.83,9.83,5.40,2.46,1.74,1.00,0.00,11.13,19.77,0.00,0.00,45.00,2.50,2.14,3.00,10.83,6.69,5.74
