SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
12-13,0208,01,EVANSVILLE PUBLIC SCHOOL DISTRICT                 ,002,20,EVANSVILLE MIDDLE SCHOOL                          ,21,Douglas                                           ,04                  ,5.41,2.32,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.32,3.09,1.32,14.00,1.92,1.04,0.66,0.20,0.53,0.66,0.40,0.00,2.85,1.70,0.00,0.00,41.00,0.66,0.60,0.84,1.32,0.86,1.13
12-13,0208,01,EVANSVILLE PUBLIC SCHOOL DISTRICT                 ,000,0 ,Totals                                            ,21,Douglas                                           ,04                  ,14.12,5.57,8.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,8.55,1.98,15.00,3.43,1.51,2.12,2.97,1.53,0.99,1.57,0.00,8.70,3.37,0.00,0.00,43.00,0.99,1.02,1.01,4.28,3.62,3.20
12-13,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT                     ,000,00,OSAKIS PUBLIC SCHOOL DISTRICT                     ,21,Douglas                                           ,04                  ,0.13,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,12.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.13,0.00
12-13,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT                     ,010,10,OSAKIS ELEMENTARY                                 ,21,Douglas                                           ,04                  ,29.81,9.34,20.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.34,20.47,0.50,13.00,4.90,5.00,5.50,7.27,4.14,2.00,1.00,0.00,12.30,16.27,0.00,0.00,41.00,0.00,2.33,5.27,12.24,8.23,1.74
12-13,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT                     ,020,33,OSAKIS SECONDARY                                  ,21,Douglas                                           ,04                  ,22.42,9.84,12.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.84,12.58,0.00,15.00,2.04,4.26,6.26,6.12,1.06,2.68,0.00,0.00,15.66,6.04,0.00,0.00,41.00,0.00,0.20,5.59,10.00,4.38,2.25
12-13,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,21,Douglas                                           ,04                  ,52.36,19.18,33.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.18,33.18,0.50,14.00,6.94,9.26,11.89,13.39,5.20,4.68,1.00,0.00,28.09,22.31,0.00,0.00,41.00,0.00,2.53,10.86,22.24,12.74,3.99
12-13,0227,01,CHATFIELD PUBLIC SCHOOLS                          ,001,33,CHATFIELD SECONDARY                               ,55,Olmsted                                           ,10                  ,24.47,13.47,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.47,11.00,1.00,15.00,2.60,4.26,6.68,5.89,2.02,2.01,0.00,0.00,14.33,10.14,0.00,0.00,43.00,1.60,0.00,4.64,7.56,7.04,3.63
12-13,0227,01,CHATFIELD PUBLIC SCHOOLS                          ,002,10,CHATFIELD ELEMENTARY SCHOOL                       ,55,Olmsted                                           ,10                  ,33.78,8.20,25.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.20,25.58,5.00,12.00,9.13,5.30,8.73,5.37,2.01,2.07,1.00,0.00,24.31,9.07,0.00,0.00,39.00,5.00,5.00,5.13,8.03,8.32,2.30
12-13,0227,01,CHATFIELD PUBLIC SCHOOLS                          ,000,0 ,Totals                                            ,55,Olmsted                                           ,10                  ,58.25,21.67,36.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67,36.58,6.00,14.00,11.73,9.56,15.41,11.26,4.03,4.08,1.00,0.00,38.64,19.21,0.00,0.00,42.00,6.60,5.00,9.77,15.59,15.36,5.93
12-13,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT                  ,000,00,LANESBORO PUBLIC SCHOOL DISTRICT                  ,23,Fillmore                                          ,10                  ,0.20,0.03,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.00,20.00,0.00,0.00,0.07,0.03,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.07,0.06,0.07
12-13,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT                  ,010,10,LANESBORO ELEMENTARY                              ,23,Fillmore                                          ,10                  ,11.23,3.85,7.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,7.38,0.00,9.00,1.84,4.21,2.51,1.00,1.67,0.00,0.00,0.00,5.38,5.85,0.00,0.00,34.00,1.67,1.34,3.70,1.85,2.67,0.00
12-13,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT                  ,020,33,LANESBORO SECONDARY                               ,23,Fillmore                                          ,10                  ,16.89,8.45,8.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.45,8.44,0.00,12.00,5.21,3.33,3.20,3.00,0.34,0.00,1.81,0.00,12.69,4.20,0.00,0.00,36.00,1.36,5.66,1.32,4.20,2.54,1.81
12-13,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,23,Fillmore                                          ,10                  ,28.32,12.33,15.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33,15.99,0.00,12.00,7.05,7.54,5.78,4.03,2.08,0.03,1.81,0.00,18.07,10.05,0.00,0.00,36.00,3.03,7.00,5.02,6.12,5.27,1.88
12-13,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.                  ,000,00,MABEL-CANTON PUBLIC SCHOOL DIST.                  ,23,Fillmore                                          ,10                  ,0.16,0.03,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.00,20.00,0.00,0.00,0.07,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.07,0.06,0.03
12-13,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.                  ,001,10,MABEL-CANTON ELEMENTARY                           ,23,Fillmore                                          ,10                  ,12.94,0.83,12.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,12.11,0.00,10.00,4.35,0.98,2.00,2.83,1.00,0.00,1.78,0.00,9.48,3.46,0.00,0.00,35.00,0.37,4.66,1.80,1.83,2.98,1.30
12-13,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.                  ,002,33,MABEL-CANTON SECONDARY                            ,23,Fillmore                                          ,10                  ,10.67,4.59,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.59,6.08,0.00,17.00,1.40,2.74,1.74,1.22,1.00,0.00,1.57,0.00,5.36,5.31,0.00,0.00,44.00,1.40,0.34,2.00,2.02,0.94,3.97
12-13,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.                  ,000,0 ,Totals                                            ,23,Fillmore                                          ,10                  ,23.77,5.45,18.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.45,18.32,0.00,15.00,5.75,3.72,3.81,4.08,2.03,0.03,3.35,0.00,14.84,8.77,0.00,0.00,41.00,1.77,5.00,3.80,3.92,3.98,5.30
12-13,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS                  ,000,00,RUSHFORD-PETERSON PUBLIC SCHOOLS                  ,23,Fillmore                                          ,10                  ,0.26,0.03,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.23,0.00,20.00,0.00,0.00,0.10,0.03,0.10,0.03,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.10,0.06,0.10
12-13,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS                  ,001,10,RUSHFORD-PETERSON ELEMENTARY                      ,23,Fillmore                                          ,10                  ,24.02,3.12,20.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.12,20.90,0.00,14.00,5.01,3.89,1.00,1.00,1.25,6.00,5.87,0.00,14.13,8.89,0.00,1.00,42.00,0.00,4.72,0.00,3.11,10.32,5.87
12-13,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS                  ,002,32,RUSHFORD-PETERSON SENIOR HIGH                     ,23,Fillmore                                          ,10                  ,15.45,9.55,5.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.55,5.90,0.00,19.00,2.44,1.01,1.47,4.01,1.33,3.01,2.18,0.00,5.79,9.66,0.00,0.00,42.00,0.40,1.17,1.67,5.69,4.34,2.18
12-13,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS                  ,003,20,RUSHFORD-PETERSON MIDDLE                          ,23,Fillmore                                          ,10                  ,12.08,5.37,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.37,6.71,0.00,16.00,2.51,1.00,4.20,0.00,3.37,0.00,1.00,0.00,5.90,6.18,0.00,0.00,42.00,0.50,0.00,3.01,3.20,4.37,1.00
12-13,0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS                  ,000,0 ,Totals                                            ,23,Fillmore                                          ,10                  ,51.81,18.07,33.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.07,33.74,0.00,16.00,9.96,5.90,6.77,5.04,6.05,9.04,9.05,0.00,25.82,24.73,0.00,1.00,42.00,0.90,5.89,4.68,12.10,19.09,9.15
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,000,00,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,24,Freeborn                                          ,10                  ,7.86,0.00,7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.86,0.00,15.00,0.00,1.83,4.03,0.00,1.00,0.00,1.00,0.00,4.83,3.00,0.00,0.00,43.00,0.00,1.00,0.83,2.03,2.00,2.00
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,110,10,HALVERSON ELEMENTARY                              ,24,Freeborn                                          ,10                  ,28.94,4.00,24.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,24.94,0.46,12.00,2.86,9.99,6.60,4.99,3.00,0.50,0.00,0.00,13.45,15.49,0.00,0.00,39.00,2.00,3.89,5.80,10.99,2.96,3.30
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,111,50,BROOKSIDE EARLY CHILDHOOD SP. EDU.                ,24,Freeborn                                          ,10                  ,2.50,0.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,2.00,0.00,8.00,1.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,42.00,0.00,0.00,0.00,2.00,0.50,0.00
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,120,10,HAWTHORNE ELEMENTARY                              ,24,Freeborn                                          ,10                  ,26.38,2.00,24.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,24.38,3.96,12.00,9.96,2.46,4.46,3.50,3.00,0.00,3.00,0.00,13.32,12.96,0.00,0.00,42.00,1.00,6.46,1.70,5.56,7.50,4.16
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,130,10,LAKEVIEW ELEMENTARY                               ,24,Freeborn                                          ,10                  ,31.00,0.50,30.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,30.50,2.50,12.00,10.50,5.50,4.00,6.00,2.00,2.00,1.00,0.00,13.50,17.50,0.00,0.00,36.00,3.50,4.00,6.00,10.50,5.00,2.00
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,140,10,SIBLEY ELEMENTARY                                 ,24,Freeborn                                          ,10                  ,24.94,3.00,21.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,21.94,3.00,14.00,6.96,6.00,2.99,3.00,1.00,2.99,2.00,0.00,8.45,16.49,0.00,0.00,38.00,4.00,3.00,5.46,4.49,4.99,3.00
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,310,32,ALBERT LEA SENIOR HIGH                            ,24,Freeborn                                          ,10                  ,65.48,24.07,41.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.07,41.41,6.00,15.00,16.63,9.10,10.23,9.99,6.74,4.46,7.00,0.00,30.05,35.20,0.00,0.00,41.00,5.00,9.62,6.01,16.72,19.83,8.30
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,320,31,SOUTHWEST MIDDLE                                  ,24,Freeborn                                          ,10                  ,35.79,7.90,27.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.90,27.89,3.00,14.00,6.34,5.34,3.53,13.08,5.82,1.01,0.00,0.00,15.93,19.83,0.00,0.00,39.00,2.00,4.35,4.50,15.11,8.83,1.00
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,350,41,ALBERT LEA AREA LEARNING CNTR.                    ,24,Freeborn                                          ,10                  ,6.55,0.77,5.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,5.78,0.00,15.00,0.60,1.51,1.00,2.00,1.44,0.00,0.00,0.00,2.61,3.94,0.00,0.00,49.00,0.00,0.60,0.00,1.51,1.77,2.67
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,600,77,FOUNTAIN CENTER                                   ,24,Freeborn                                          ,10                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,23.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,1.00
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,620,77,HAYWARD GROUP HOME                                ,24,Freeborn                                          ,10                  ,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,15.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,1.00,1.00
12-13,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,000,0 ,Totals                                            ,24,Freeborn                                          ,10                  ,232.44,43.74,188.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.74,188.70,18.92,13.00,54.85,41.73,39.34,43.56,25.00,10.96,14.00,0.00,103.14,128.91,0.00,0.00,40.00,17.50,32.92,30.30,68.91,54.38,28.43
12-13,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,000,00,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,24,Freeborn                                          ,10                  ,0.13,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,10.00,0.00,0.10,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.10,0.03,0.00,0.00
12-13,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,001,33,ALDEN-CONGER SECONDARY                            ,24,Freeborn                                          ,10                  ,14.72,7.72,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.72,7.00,0.67,11.00,3.37,4.47,2.41,2.68,1.79,0.00,0.00,0.00,11.19,3.53,0.00,0.00,36.00,0.50,3.66,3.68,3.85,2.26,0.77
12-13,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,002,10,ALDEN-CONGER ELEMENTARY                           ,24,Freeborn                                          ,10                  ,22.34,0.51,21.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,21.83,1.17,10.00,5.75,4.19,6.40,3.83,2.17,0.00,0.00,0.00,14.44,7.90,0.00,0.00,40.00,1.34,2.60,0.50,10.23,5.00,2.67
12-13,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,000,0 ,Totals                                            ,24,Freeborn                                          ,10                  ,37.19,8.23,28.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.23,28.96,1.84,10.00,9.12,8.76,8.84,6.51,3.96,0.00,0.00,0.00,25.63,11.43,0.00,0.00,37.00,1.84,6.26,4.28,14.11,7.26,3.44
12-13,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,001,10,CANNON FALLS ELEMENTARY                           ,25,Goodhue                                           ,10                  ,34.73,7.30,27.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.30,27.43,4.00,15.00,6.63,4.00,7.10,6.50,3.50,4.00,1.00,0.00,24.50,9.50,0.00,0.00,44.00,2.00,0.00,3.63,13.00,9.10,7.00
12-13,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,002,33,CANNON FALLS SEC.                                 ,25,Goodhue                                           ,10                  ,42.56,18.29,24.27,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,18.29,23.26,1.02,16.00,8.04,4.02,7.14,12.20,7.10,2.04,2.02,0.00,21.17,21.39,0.00,0.00,43.00,1.99,5.04,3.02,15.28,11.15,6.08
12-13,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,003,42,CANNON FALLS ALTERNATIVE LEARNING                 ,25,Goodhue                                           ,10                  ,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,14.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,46.00,0.00,0.00,0.00,0.00,0.50,0.00
12-13,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,77.79,25.59,52.20,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,25.59,51.19,5.02,16.00,14.67,8.02,14.74,18.70,10.60,6.04,3.02,0.00,45.67,31.39,0.00,0.00,43.00,3.99,5.04,6.65,28.28,20.75,13.08
12-13,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,000,00,GOODHUE PUBLIC SCHOOL DISTRICT                    ,25,Goodhue                                           ,10                  ,3.01,0.00,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.01,0.00,2.00,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,24.00,1.00,2.01,0.00,0.00,0.00,0.00
12-13,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,001,10,GOODHUE ELEMENTARY                                ,25,Goodhue                                           ,10                  ,20.25,4.00,16.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,16.25,0.00,15.00,4.52,3.17,2.17,2.00,2.00,2.00,4.39,0.00,15.76,4.49,0.00,0.00,39.00,2.32,2.20,0.17,6.67,6.49,2.40
12-13,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,002,33,GOODHUE SECONDARY                                 ,25,Goodhue                                           ,10                  ,17.46,8.31,9.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.31,9.15,0.60,14.00,6.10,2.27,3.68,0.80,0.00,1.00,2.61,0.00,13.62,2.84,1.00,0.00,38.00,1.00,5.25,1.52,4.48,2.81,2.40
12-13,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,40.72,12.31,28.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.31,28.41,0.60,14.00,13.63,5.44,5.85,2.80,2.00,3.00,7.00,0.00,30.39,7.33,1.00,0.00,37.00,4.32,9.46,1.69,11.15,9.30,4.80
12-13,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,010,10,PINE ISLAND ELEMENTARY                            ,25,Goodhue                                           ,10                  ,38.04,8.77,29.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,29.27,3.49,15.00,9.49,5.77,7.50,1.03,6.74,4.51,3.00,0.00,17.87,20.04,0.00,0.00,41.00,5.49,4.50,5.51,3.26,9.61,9.67
12-13,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,015,20,PINE ISLAND MIDDLE                                ,25,Goodhue                                           ,10                  ,18.18,9.44,8.74,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,9.44,8.70,1.00,16.00,5.00,1.52,6.17,1.97,0.92,1.09,1.51,0.00,8.33,9.78,0.00,0.00,43.00,3.00,0.00,2.00,5.78,6.08,1.32
12-13,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,020,32,PINE ISLAND SECONDARY                             ,25,Goodhue                                           ,10                  ,25.13,8.91,16.22,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,8.91,15.26,0.00,13.00,5.53,5.46,6.64,2.17,1.40,2.44,1.49,0.00,11.31,13.75,0.00,0.00,38.00,2.00,3.52,6.32,5.70,5.60,1.99
12-13,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,81.35,27.12,54.23,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27.12,53.23,4.49,14.00,20.02,12.75,20.31,5.17,9.06,8.04,6.00,0.00,37.51,43.57,0.00,0.00,40.00,10.49,8.02,13.83,14.74,21.29,12.98
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,000,00,RED WING PUBLIC SCHOOL DISTRICT                   ,25,Goodhue                                           ,10                  ,7.34,3.69,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69,3.65,0.33,15.00,2.69,1.00,1.33,0.00,0.33,1.00,0.99,0.00,3.98,2.66,0.00,0.00,47.00,0.00,0.00,3.03,1.33,0.33,2.65
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,107,41,TOWER VIEW OPPORTUNITY PROGRAM ALC                ,25,Goodhue                                           ,10                  ,5.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,12.00,1.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,37.00,1.00,1.00,1.00,0.00,1.00,1.00
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,108,32,RED WING SENIOR HIGH                              ,25,Goodhue                                           ,10                  ,58.15,26.22,31.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,26.22,30.93,2.00,14.00,11.31,9.99,8.96,9.72,7.79,5.98,3.40,0.00,17.28,40.87,0.00,0.00,40.00,4.00,7.31,7.33,13.18,26.33,0.00
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,109,20,TWIN BLUFF MIDDLE SCHOOL                          ,25,Goodhue                                           ,10                  ,37.67,12.26,25.41,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,11.26,24.41,2.60,17.00,5.78,5.00,2.72,7.92,1.88,9.00,4.37,0.00,8.41,29.26,0.00,0.00,45.00,0.89,1.49,4.52,8.00,13.80,8.97
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,537,10,BURNSIDE ELEMENTARY.                              ,25,Goodhue                                           ,10                  ,33.40,7.00,26.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,26.40,0.50,13.00,9.00,8.00,3.30,3.50,1.60,4.00,3.00,0.00,13.30,20.10,0.00,0.00,40.00,2.50,5.00,4.00,5.30,10.10,6.50
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,541,10,SUNNYSIDE ELEMENTARY                              ,25,Goodhue                                           ,10                  ,28.60,0.00,28.60,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,27.60,1.50,13.00,10.00,5.00,1.70,2.50,0.40,5.00,3.00,0.00,14.70,12.90,0.00,1.00,39.00,3.50,6.00,2.00,4.70,8.90,3.50
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,542,50,COLVILL FAMILY EDUCATION CENTER                   ,25,Goodhue                                           ,10                  ,5.94,0.00,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.94,0.00,20.00,0.67,0.00,0.00,1.27,2.00,2.00,0.00,0.00,1.44,4.50,0.00,0.00,46.00,0.00,0.00,0.67,0.50,4.77,0.00
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,545,41,RED WING MIDDLE LEVEL DAY ALC                     ,25,Goodhue                                           ,10                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,18.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,53.00,0.00,0.00,0.00,0.00,1.00,0.00
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,546,41,RED WING HS ALC DAY PROGRAM                       ,25,Goodhue                                           ,10                  ,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,19.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,43.00,0.00,0.00,0.00,0.33,0.00,0.00
12-13,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,177.43,52.17,125.26,0.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,51.17,122.26,7.93,14.00,40.45,30.99,18.01,26.24,15.00,27.98,14.76,0.00,62.11,113.62,0.00,1.00,41.00,11.89,20.80,22.55,33.34,66.23,22.62
12-13,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,000,00,ASHBY PUBLIC SCHOOL DISTRICT                      ,26,Grant                                             ,04                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,30.00,0.00,0.00,1.00,0.00,0.00,0.00
12-13,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,010,10,ASHBY ELEMENTARY                                  ,26,Grant                                             ,04                  ,9.50,2.32,7.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.32,7.18,0.00,11.00,2.41,1.81,2.37,0.41,0.50,1.00,1.00,0.00,7.83,1.67,0.00,0.00,42.00,0.00,2.24,1.32,3.16,2.17,0.61
12-13,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,020,33,ASHBY SECONDARY                                   ,26,Grant                                             ,04                  ,11.08,4.74,6.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,6.34,0.00,15.00,0.84,2.42,2.72,2.20,0.50,1.20,1.20,0.00,8.78,2.10,0.00,0.00,43.00,0.00,1.04,1.74,3.78,2.00,2.52
12-13,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,000,0 ,Totals                                            ,26,Grant                                             ,04                  ,21.58,7.06,14.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.06,14.52,1.00,13.00,4.25,4.23,5.09,2.61,1.00,2.20,2.20,0.00,17.61,3.77,0.00,0.00,42.00,0.00,3.28,4.06,6.94,4.17,3.13
