SchYear,DistNumb,DistType,DistName,SchNum,SchClassif,SchName,CountyNum,CountyName,EconDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTch,AvgYrsExp,Exp1-5,Exp6-10,Exp11-15,Exp16-20,Exp21-25,Exp26-30,Exp31+,<BA,BA,MA,PhD,EdUnkn,AvgAge,Age <25,Age25-29,Age30-34,Age35-44,Age45-54,Age55+
06-07,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,841,20,WATERTOWN-MAYER MIDDLE,10,CARVER,11,24.03,9.40,14.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.40,14.63,0.00,16.92,6.41,5.86,1.12,0.00,1.07,4.14,5.43,0.00,14.57,9.46,0.00,0.00,41.93,3.62,0.91,2.81,3.95,8.01,4.73
06-07,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,842,32,WATERTOWN MAYER HIGH,10,CARVER,11,30.57,14.86,15.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.86,15.71,0.00,14.81,5.83,6.03,7.07,0.99,3.99,4.66,2.00,0.00,15.84,14.73,0.00,0.00,39.91,2.98,4.00,4.00,7.74,6.66,5.19
06-07,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000,0,Totals:,10,CARVER,11,87.80,31.63,56.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,31.63,55.17,1.80,16.17,21.34,20.27,9.98,1.99,6.67,12.52,15.03,0.00,48.96,38.84,0.00,0.00,41.41,9.80,10.71,11.31,16.02,23.00,16.96
06-07,0112,01,DISTRICT 112,000,00,DISTRICT 112,10,CARVER,11,7.44,0.00,7.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,0.00,14.00,0.37,0.60,3.40,2.47,0.00,0.60,0.00,0.00,2.90,4.54,0.00,0.00,47.67,0.00,0.00,0.60,0.80,5.11,0.93
06-07,0112,01,DISTRICT 112,060,32,CHASKA HIGH SCHOOL,10,CARVER,11,104.93,38.68,66.25,0.40,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38.28,65.25,6.40,13.45,19.07,28.91,22.19,11.67,8.99,4.00,10.10,0.00,31.95,68.98,1.00,3.00,39.92,6.07,16.86,13.47,33.06,21.98,13.49
06-07,0112,01,DISTRICT 112,061,20,CHASKA MIDDLE SCHOOL EAST,10,CARVER,11,54.13,18.20,35.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18.20,34.93,0.00,13.18,11.94,12.20,11.47,5.56,3.00,5.96,4.00,1.00,13.61,32.52,1.00,6.00,38.56,2.34,12.00,8.20,15.36,10.27,5.96
06-07,0112,01,DISTRICT 112,062,20,CHASKA MIDDLE SCHOOL WEST,10,CARVER,11,59.73,21.17,38.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.17,38.56,3.57,10.17,14.42,20.44,17.87,5.00,0.00,1.00,1.00,0.00,20.88,35.85,1.00,2.00,35.54,8.13,12.05,9.44,18.00,9.11,3.00
06-07,0112,01,DISTRICT 112,063,20,PIONEER RIDGE FRESHMEN CENTER,10,CARVER,11,36.88,15.78,21.10,0.60,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.18,20.10,1.88,11.78,6.88,11.40,9.70,3.40,2.00,2.00,1.50,0.00,6.48,24.40,1.00,5.00,36.77,2.88,4.00,9.40,11.60,6.50,2.50
06-07,0112,01,DISTRICT 112,505,10,CHASKA ELEMENTARY,10,CARVER,11,35.40,5.00,30.40,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,29.40,2.34,12.54,8.60,3.50,13.30,5.00,1.00,1.00,3.00,0.00,9.43,25.97,0.00,0.00,40.38,2.00,6.43,0.00,12.30,10.67,4.00
06-07,0112,01,DISTRICT 112,506,10,CHANHASSEN ELEMENTARY,10,CARVER,11,35.66,5.67,29.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.67,29.99,0.00,13.43,4.50,11.99,7.17,5.00,0.00,4.00,3.00,0.00,11.00,24.66,0.00,0.00,42.28,1.00,7.00,4.00,9.17,7.49,7.00
06-07,0112,01,DISTRICT 112,507,10,EAST UNION ELEMENTARY,10,CARVER,11,9.94,1.50,8.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,8.44,0.00,8.94,1.33,6.61,0.00,2.00,0.00,0.00,0.00,0.00,2.30,7.64,0.00,0.00,35.31,1.00,2.50,2.00,2.84,1.60,0.00
06-07,0112,01,DISTRICT 112,509,10,KINDERGARTEN CENTER,10,CARVER,11,28.37,2.00,26.37,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,2.00,25.87,0.00,12.00,5.00,8.37,9.00,2.00,2.00,1.00,1.00,0.00,10.00,18.37,0.00,0.00,39.34,0.00,5.50,4.00,10.87,6.00,2.00
06-07,0112,01,DISTRICT 112,510,10,BLUFF CREEK ELEMENTARY,10,CARVER,11,34.44,4.00,30.44,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,30.44,0.00,15.70,3.13,9.31,6.00,6.00,2.00,5.00,3.00,0.00,11.06,23.38,0.00,0.00,44.46,0.00,3.00,5.88,5.50,13.06,7.00
06-07,0112,01,DISTRICT 112,511,10,CLOVER RIDGE ELEMENTARY,10,CARVER,11,34.56,5.50,29.06,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.50,28.06,0.00,10.71,8.56,9.00,9.00,4.00,3.00,1.00,0.00,0.00,9.56,23.00,0.00,2.00,36.71,1.30,6.93,9.50,10.50,6.33,0.00
06-07,0112,01,DISTRICT 112,512,10,VICTORIA ELEMENTARY,10,CARVER,11,33.74,3.00,30.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,30.74,3.23,10.30,12.97,6.13,4.90,6.00,1.00,2.74,0.00,0.00,17.47,16.27,0.00,0.00,36.78,3.23,9.87,1.00,10.53,8.11,1.00
06-07,0112,01,DISTRICT 112,513,10,JONATHAN ELEMENTARY,10,CARVER,11,35.69,6.00,29.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,29.69,1.00,16.18,7.00,6.76,3.50,3.63,2.80,7.00,5.00,0.00,13.06,22.63,0.00,0.00,40.83,5.00,4.00,3.00,5.39,12.30,6.00
06-07,0112,01,DISTRICT 112,000,0,Totals:,10,CARVER,11,510.91,126.50,384.41,1.00,1.00,0.00,2.00,1.00,2.50,0.00,0.00,124.50,378.91,18.42,12.54,103.77,135.22,117.50,61.73,25.79,35.30,31.60,1.00,159.70,328.21,4.00,18.00,38.97,32.95,90.14,70.49,145.92,118.53,52.88
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000,00,WALKER-HACKENSACK-AKELEY SCHL. DIST,11,CASS,05,1.04,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,13.00,0.00,0.20,0.24,0.60,0.00,0.00,0.00,0.00,0.24,1.04,0.00,0.00,46.00,0.00,0.00,0.00,0.00,1.04,0.00
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,010,10,W.H.A. ELEMENTARY,11,CASS,05,29.40,6.22,23.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.22,23.18,0.00,17.66,2.00,7.09,6.00,1.99,3.00,3.99,5.33,0.00,12.41,17.19,0.00,0.00,44.41,0.00,1.57,4.02,7.49,9.65,6.67
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,015,20,W.H.A. MIDDLE,11,CASS,05,15.92,7.63,8.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.63,8.29,0.33,17.17,0.67,3.41,4.85,2.99,1.33,2.17,0.50,0.00,6.62,9.30,0.00,0.00,44.27,0.33,0.44,0.98,6.30,5.88,1.99
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,020,33,WALKER-HACKENSACK-AKELEY SEC.,11,CASS,05,20.78,12.22,8.56,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,12.22,7.55,0.67,15.26,3.36,5.01,5.03,2.04,2.66,1.51,1.17,0.00,11.69,9.09,0.00,0.00,41.11,0.67,2.01,4.01,7.73,5.02,1.34
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,025,42,W. H. A .  ALTERNATIVE PROGRAM,11,CASS,05,1.19,0.67,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.52,0.52,11.00,0.52,0.00,0.00,0.00,0.67,0.00,0.00,0.00,1.19,0.00,0.00,0.00,37.50,0.52,0.00,0.00,0.00,0.67,0.00
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,030,42,W. H. A. MIDLEVEL ALTERNATIVE PRG.,11,CASS,05,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,16.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.80,0.00
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,035,79,TURNING POINT DAY TREATMENT,11,CASS,05,0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,5.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.99,0.00
06-07,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000,0,Totals:,11,CASS,05,70.12,27.54,42.58,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,27.54,41.57,1.52,16.09,7.54,15.71,16.12,8.42,7.66,7.67,7.00,0.00,33.94,36.62,0.00,0.00,43.13,1.52,4.02,9.01,21.52,24.05,10.00
06-07,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,000,00,CASS LAKE-BENA PUBLIC SCHOOLS,11,CASS,05,2.33,0.00,2.33,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,2.00,0.00,16.33,0.00,0.00,1.00,1.00,0.33,0.00,0.00,0.00,2.33,0.00,0.00,0.00,48.00,0.00,0.00,0.00,1.00,1.00,0.33
06-07,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,010,10,CASS LAKE-BENA ELEMENTARY,11,CASS,05,46.68,2.00,44.68,0.00,1.01,0.00,0.67,0.00,0.00,0.00,0.00,2.00,43.00,3.00,13.75,9.00,13.00,6.01,5.99,5.69,3.00,3.99,0.00,41.68,11.00,0.00,0.90,44.46,1.00,1.00,8.00,16.00,13.01,7.67
06-07,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,020,20,CASS LAKE-BENA MIDDLE SCHOOL,11,CASS,05,28.39,10.86,17.53,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.35,17.53,0.00,9.11,8.54,11.19,2.66,4.33,1.67,0.00,0.00,0.00,26.72,4.67,0.00,0.00,38.56,0.00,4.26,5.11,9.67,7.35,2.00
06-07,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,030,32,CASS LAKE-BENA SECONDARY,11,CASS,05,21.32,11.12,10.20,0.50,0.84,0.00,0.00,0.00,0.00,0.00,0.00,10.62,9.36,0.00,12.92,5.98,4.84,5.69,1.00,1.00,0.00,2.81,0.00,19.52,2.80,0.00,0.00,42.88,0.00,2.11,5.03,3.85,4.52,5.81
06-07,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,031,41,CASS LAKE-BENA AREA LRNG. CNTR.,11,CASS,05,9.71,3.00,6.71,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,6.71,0.00,9.42,2.00,5.03,2.68,0.00,0.00,0.00,0.00,0.00,9.03,1.68,0.00,0.00,40.94,0.00,2.01,1.00,2.00,4.70,0.00
06-07,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,000,0,Totals:,11,CASS,05,108.43,26.98,81.45,2.01,1.85,0.00,1.00,0.00,0.00,0.00,0.00,24.97,78.60,3.00,11.53,25.52,34.06,18.04,12.32,8.69,3.00,6.80,0.00,99.28,20.15,0.00,0.90,41.77,1.00,9.38,19.14,32.52,30.58,15.81
06-07,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,010,10,PILLAGER ELEMENTARY,11,CASS,05,26.46,5.02,21.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.02,21.44,1.40,13.82,4.66,8.21,5.00,3.00,1.50,1.09,3.00,0.00,15.87,11.04,0.00,0.00,40.16,0.00,7.19,3.66,6.02,7.57,2.02
06-07,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,020,33,PILLAGER SECONDARY,11,CASS,05,26.27,10.19,16.08,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,10.19,14.70,0.00,13.15,4.19,6.01,5.71,6.18,1.09,1.03,2.06,0.00,15.69,10.64,0.00,0.00,39.94,1.02,2.64,6.84,6.44,8.26,1.07
06-07,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,000,0,Totals:,11,CASS,05,52.73,15.21,37.52,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,15.21,36.14,1.40,13.38,8.85,14.22,10.71,9.18,2.59,2.12,5.06,0.00,31.56,21.68,0.00,0.00,40.01,1.02,9.83,10.50,12.46,15.83,3.09
06-07,0118,01,NORTHLAND COMMUNITY SCHOOLS,010,10,REMER ELEMENTARY,11,CASS,05,15.20,2.90,12.30,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90,12.30,0.00,13.42,1.50,5.17,2.50,2.23,2.60,0.20,1.00,0.00,12.97,2.23,0.00,0.00,41.88,0.00,2.50,1.13,4.77,5.20,1.60
06-07,0118,01,NORTHLAND COMMUNITY SCHOOLS,020,33,NORTHLAND SECONDARY,11,CASS,05,24.18,10.78,13.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.78,13.40,1.65,14.42,2.64,11.46,1.00,2.48,0.99,2.64,2.97,0.00,20.70,3.48,0.00,0.00,42.83,0.00,1.99,4.83,5.63,8.26,3.47
06-07,0118,01,NORTHLAND COMMUNITY SCHOOLS,030,10,LONGVILLE ELEMENTARY,11,CASS,05,8.83,0.23,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,8.60,0.00,17.25,1.50,1.30,2.50,0.00,1.40,1.13,1.00,0.00,6.83,2.00,0.00,0.00,45.75,0.00,1.50,0.00,2.23,1.70,3.40
06-07,0118,01,NORTHLAND COMMUNITY SCHOOLS,040,77,LITTLE SAND,11,CASS,05,0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,16.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.99
06-07,0118,01,NORTHLAND COMMUNITY SCHOOLS,000,0,Totals:,11,CASS,05,49.20,13.91,35.29,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.91,35.29,1.65,14.63,5.64,17.93,6.00,5.70,4.99,3.97,4.97,0.00,40.50,8.70,0.00,0.00,43.53,0.00,5.99,5.96,12.63,15.16,9.46
06-07,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,010,10,RAMSEY ELEMENTARY,12,CHIPPEWA,06W,22.09,1.50,20.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,20.59,2.00,19.95,6.33,3.16,2.00,0.50,1.50,3.00,5.60,0.00,9.99,12.76,0.00,0.00,44.63,2.00,3.00,0.16,5.50,5.00,6.43
06-07,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,020,10,SANFORD ELEMENTARY,12,CHIPPEWA,06W,18.18,3.17,15.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17,15.01,1.07,20.91,2.21,5.16,2.00,2.17,0.00,0.07,6.57,0.00,13.44,4.90,0.00,0.00,44.03,1.14,1.00,4.16,4.24,3.00,4.64
06-07,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,030,20,MONTEVIDEO MIDDLE,12,CHIPPEWA,06W,32.32,15.20,17.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.20,17.12,1.40,21.18,3.40,7.98,2.00,4.81,2.02,3.97,8.14,0.00,16.05,16.55,0.00,0.00,46.53,2.40,1.00,6.61,4.44,7.73,10.14
06-07,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,040,32,MONTEVIDEO SENIOR HIGH,12,CHIPPEWA,06W,35.12,18.60,16.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,16.52,1.60,14.51,8.00,6.08,6.80,6.44,2.00,5.00,0.80,0.00,20.08,16.12,0.00,0.00,41.00,1.20,6.00,3.08,12.44,7.00,5.40
06-07,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,000,0,Totals:,12,CHIPPEWA,06W,107.71,38.47,69.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.47,69.24,6.07,18.48,19.94,22.38,12.80,13.92,5.52,12.04,21.11,0.00,59.56,50.33,0.00,0.00,43.79,6.74,11.00,14.01,26.62,22.73,26.61
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,000,00,NORTH BRANCH PUBLIC SCHOOLS,13,CHISAGO,07E,6.00,0.83,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,5.17,0.00,6.44,3.10,1.23,1.00,0.00,0.67,0.00,0.00,0.00,5.17,1.03,0.00,0.00,35.06,0.80,1.60,0.00,2.76,0.00,0.84
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,010,10,NORTH BRANCH PRIMARY ELEMENTARY,13,CHISAGO,07E,30.71,0.50,30.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,30.21,0.00,17.04,2.50,5.00,5.90,4.31,6.00,3.00,4.00,0.00,13.50,17.21,0.00,0.00,44.15,0.00,3.00,2.00,10.70,11.51,3.50
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,020,20,NORTH BRANCH MIDDLE,13,CHISAGO,07E,52.12,20.03,32.09,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,20.03,30.09,2.17,15.93,10.16,13.92,4.97,8.05,3.99,6.04,4.99,0.00,18.99,34.09,0.00,0.00,41.55,3.17,7.83,5.67,15.42,10.03,10.00
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,030,32,NORTH BRANCH SENIOR HIGH,13,CHISAGO,07E,59.04,31.88,27.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.88,27.16,6.15,16.05,14.30,9.99,11.36,3.59,5.28,6.00,8.52,0.00,23.41,35.63,0.00,0.00,40.38,7.81,7.32,6.84,16.69,11.69,8.69
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,040,10,NORTH BRANCH MAIN ST. ELEMENTARY,13,CHISAGO,07E,2.80,0.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,5.00,2.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,27.00,0.00,2.00,0.80,0.00,0.00,0.00
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,045,10,SUNRISE RIVER ELEMENTARY,13,CHISAGO,07E,50.55,7.67,42.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.67,42.88,1.00,14.72,6.00,12.00,15.27,6.29,4.00,3.99,3.00,0.00,19.50,31.05,0.00,0.00,40.96,1.00,6.00,8.00,18.56,14.99,2.00
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,050,41,NORTH BRANCH LAB SCHOOL ALC,13,CHISAGO,07E,5.55,1.96,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,3.59,0.00,9.58,1.01,2.51,0.99,1.04,0.00,0.00,0.00,0.00,3.57,1.98,0.00,0.00,39.30,0.00,2.53,0.00,2.03,0.00,0.99
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,070,46,DISTANCE LEARNING PROGRAM,13,CHISAGO,07E,1.10,0.12,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.98,0.00,7.11,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.12,0.00,0.00,54.16,0.00,0.00,0.00,0.12,0.00,0.98
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,080,50,EBD PROGRAM,13,CHISAGO,07E,3.03,2.02,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.02,1.01,0.00,9.91,0.00,2.01,1.02,0.00,0.00,0.00,0.00,0.00,1.00,2.03,0.00,0.00,52.36,0.00,0.00,1.00,0.00,1.01,1.02
06-07,0138,01,NORTH BRANCH PUBLIC SCHOOLS,000,0,Totals:,13,CHISAGO,07E,210.90,65.01,145.89,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,65.01,143.89,9.32,14.56,39.07,48.56,40.51,23.28,19.94,19.03,20.51,0.00,88.92,123.14,0.00,0.00,41.64,12.78,30.28,24.31,66.28,49.23,28.02
06-07,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,000,00,RUSH CITY PUBLIC SCHOOL DISTRICT,13,CHISAGO,07E,3.93,0.12,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,3.81,0.36,11.00,0.36,2.29,0.40,0.36,0.40,0.12,0.00,0.00,3.69,1.56,0.00,0.00,41.78,0.00,0.77,1.00,0.88,1.16,0.12
06-07,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,010,10,C.E. JACOBSON ELEMENTARY,13,CHISAGO,07E,26.63,7.33,19.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.33,19.30,2.50,15.67,5.00,6.00,3.50,2.80,3.33,0.00,6.00,0.00,20.30,6.33,0.00,0.00,43.44,2.50,1.00,6.00,4.00,7.13,6.00
06-07,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,020,33,RUSH CITY SECONDARY,13,CHISAGO,07E,23.58,12.26,11.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.26,11.32,2.01,16.37,7.08,2.83,1.86,2.25,0.67,2.03,6.86,0.00,13.04,10.54,0.00,0.00,41.88,1.00,6.04,0.00,4.53,6.33,5.68
06-07,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,030,46,TRIO PROGRAM,13,CHISAGO,07E,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,4.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.17,0.00,0.00
06-07,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,000,0,Totals:,13,CHISAGO,07E,54.31,19.88,34.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.88,34.43,4.87,15.40,12.61,11.12,5.76,5.41,4.40,2.15,12.86,0.00,37.20,18.43,0.00,0.00,42.25,3.50,7.81,7.00,9.58,14.62,11.80
06-07,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,000,00,BARNESVILLE PUBLIC SCHOOL DIST.,14,CLAY,04,0.24,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,17.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.24,0.00
06-07,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,010,10,BARNESVILLE ELEMENTARY,14,CLAY,04,26.51,5.17,21.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.17,21.34,3.66,14.19,7.66,2.83,6.02,0.00,2.00,2.00,6.00,0.00,21.51,6.00,0.00,0.00,41.89,1.50,2.00,1.50,9.52,6.99,5.00
06-07,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,040,33,BARNESVILLE SECONDARY,14,CLAY,04,25.38,14.67,10.71,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,13.87,10.71,1.84,13.66,9.48,2.65,6.02,2.00,1.01,0.20,4.02,0.00,23.37,2.01,0.00,0.00,40.60,0.00,5.02,2.49,8.01,7.86,2.00
06-07,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,000,0,Totals:,14,CLAY,04,52.13,19.84,32.29,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,19.04,32.29,5.50,13.85,17.14,5.48,12.04,2.24,3.01,2.20,10.02,0.00,45.12,8.25,0.00,0.00,41.05,1.50,7.02,3.99,17.53,15.09,7.00
06-07,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,000,00,HAWLEY PUBLIC SCHOOL DISTRICT,14,CLAY,04,0.28,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,17.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.28,0.00
06-07,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,010,10,HAWLEY ELEMENTARY,14,CLAY,04,26.72,6.57,20.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.57,20.15,0.00,17.72,2.09,4.60,4.41,4.21,4.17,2.24,5.00,0.00,23.55,3.17,0.00,0.00,41.64,0.00,1.49,5.60,7.79,8.84,3.00
06-07,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,011,10,SPRING PRAIRIE ELEMENTARY,14,CLAY,04,2.49,0.00,2.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.49,0.00,13.63,0.00,0.50,1.00,0.99,0.00,0.00,0.00,0.00,1.50,0.99,0.00,0.00,43.88,0.00,0.00,0.00,0.99,1.50,0.00
06-07,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,020,33,HAWLEY SECONDARY,14,CLAY,04,27.23,12.72,14.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.72,14.51,0.00,16.84,1.87,5.60,6.32,6.36,2.20,1.82,3.06,0.00,19.93,7.30,0.00,0.00,40.60,0.00,2.72,5.60,10.00,6.36,2.55
06-07,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,000,0,Totals:,14,CLAY,04,56.72,19.29,37.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29,37.43,0.00,16.93,3.96,10.70,11.73,11.84,6.37,4.06,8.06,0.00,45.26,11.74,0.00,0.00,41.01,0.00,4.21,11.20,18.78,16.98,5.55
06-07,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,000,00,MOORHEAD PUBLIC SCHOOL DISTRICT,14,CLAY,04,10.50,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,13.36,3.50,0.00,2.00,2.00,3.00,0.00,0.00,0.00,6.00,4.50,0.00,0.00,41.18,0.00,2.00,1.00,3.50,4.00,0.00
