SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
11-12,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT                 ,602,10,DEEPHAVEN ELEMENTARY                              ,27,Hennepin                                          ,11                  ,39.42,4.00,35.42,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,4.00,33.42,2.00,13.00,13.36,5.50,4.73,7.63,4.00,1.20,3.00,0.00,18.59,20.83,0.00,0.00,39.00,3.00,8.36,2.73,12.63,5.20,7.50
11-12,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT                 ,603,10,EXCELSIOR ELEMENTARY                              ,27,Hennepin                                          ,11                  ,51.24,9.11,42.13,0.00,0.00,1.50,9.50,0.00,0.00,0.00,0.00,7.61,32.63,1.00,11.00,11.86,12.81,13.50,3.87,7.00,1.20,1.00,0.00,11.06,40.18,0.00,0.00,36.00,2.00,15.86,6.14,15.77,8.10,3.37
11-12,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT                 ,604,10,GROVELAND ELEMENTARY                              ,27,Hennepin                                          ,11                  ,42.21,5.60,36.61,0.00,0.00,0.00,0.00,1.00,1.50,0.00,0.00,4.60,35.11,0.00,15.00,6.33,10.87,7.50,7.23,2.50,2.00,4.77,0.00,14.70,27.51,0.00,0.00,42.00,0.00,7.43,8.27,10.00,8.10,8.41
11-12,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT                 ,605,10,MINNEWASHTA ELEMENTARY                            ,27,Hennepin                                          ,11                  ,53.55,7.83,45.72,0.00,1.00,0.00,0.00,0.00,5.50,1.00,0.00,6.83,39.22,1.27,11.00,17.46,8.63,11.93,10.20,3.83,1.50,0.00,0.00,16.67,35.68,0.20,1.00,37.00,1.77,11.09,12.50,15.00,10.19,3.00
11-12,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT                 ,606,10,SCENIC HEIGHTS ELEMENTARY                         ,27,Hennepin                                          ,11                  ,45.24,4.70,40.54,0.00,0.00,0.50,12.50,0.00,0.00,0.00,0.00,4.20,28.04,0.00,12.00,10.44,5.90,13.87,7.93,5.10,0.00,1.00,0.00,9.64,34.80,0.80,0.00,38.00,0.00,10.44,4.90,15.93,9.67,4.30
11-12,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT                 ,900,71,DEEPHAVEN EDUCATION CENTER                        ,27,Hennepin                                          ,11                  ,16.46,0.00,16.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.46,0.43,12.00,2.17,3.80,6.26,1.73,1.00,0.50,1.00,0.00,12.59,3.87,0.00,0.00,48.00,0.00,1.00,1.60,2.93,5.97,4.96
11-12,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT                 ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,548.90,124.80,424.10,1.00,3.40,3.00,23.60,2.00,10.70,1.00,1.00,117.80,385.40,12.10,13.00,110.94,119.22,118.80,89.39,62.19,24.40,19.95,0.00,168.79,373.31,2.00,3.80,39.00,18.97,102.38,86.81,157.60,120.19,62.95
11-12,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT                   ,000,00,WESTONKA PUBLIC SCHOOL DISTRICT                   ,27,Hennepin                                          ,11                  ,1.35,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,15.00,0.00,0.37,0.88,0.00,0.10,0.00,0.00,0.00,0.00,1.35,0.00,0.00,53.00,0.00,0.00,0.00,0.00,0.98,0.37
11-12,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT                   ,062,33,MOUND-WESTONKA HIGH SCHOOL                        ,27,Hennepin                                          ,11                  ,39.25,16.02,23.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.02,23.23,0.00,12.00,5.38,12.40,9.55,7.40,3.09,0.83,0.60,0.00,9.44,29.81,0.00,0.00,38.00,3.27,4.76,7.48,14.40,4.43,4.91
11-12,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT                   ,063,20,GRANDVIEW MIDDLE SCHOOL                           ,27,Hennepin                                          ,11                  ,23.43,4.71,18.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,18.72,0.00,13.00,1.75,7.04,5.01,3.46,3.96,0.75,1.46,0.00,1.34,22.09,0.00,0.00,41.00,0.00,2.98,8.06,2.51,5.00,4.88
11-12,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT                   ,615,10,SHIRLEY HILLS PRIMARY SCHOOL                      ,27,Hennepin                                          ,11                  ,28.45,4.98,23.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.98,23.47,1.00,17.00,4.50,6.23,4.98,5.50,5.48,0.00,1.76,0.00,7.50,20.19,0.76,0.00,47.00,0.00,2.00,3.50,5.98,11.48,5.49
11-12,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT                   ,616,10,HILLTOP PRIMARY SCHOOL                            ,27,Hennepin                                          ,11                  ,27.17,4.00,23.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,23.17,3.00,14.00,5.00,6.00,6.00,7.00,1.17,1.00,1.00,0.00,10.00,17.17,0.00,0.00,40.00,2.00,4.00,5.00,11.00,4.17,1.00
11-12,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT                   ,618,50,WESTONKA ECFE                                     ,27,Hennepin                                          ,11                  ,2.93,0.00,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,0.00,12.00,0.20,0.43,1.00,1.00,0.30,0.00,0.00,0.00,2.93,0.00,0.00,0.00,45.00,0.00,0.00,0.43,1.30,0.20,1.00
11-12,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,122.58,29.71,92.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.71,92.87,4.00,14.00,16.83,32.47,27.42,24.36,14.10,2.58,4.82,0.00,31.21,90.61,0.76,0.00,41.00,5.27,13.74,24.47,35.19,26.26,17.65
11-12,0278,01,ORONO PUBLIC SCHOOL DISTRICT                      ,030,32,ORONO SENIOR HIGH                                 ,27,Hennepin                                          ,11                  ,43.08,16.00,27.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,27.08,1.48,14.00,5.55,11.93,10.20,7.60,4.20,0.00,3.60,0.00,8.36,34.32,0.00,0.40,40.00,1.35,7.96,6.57,11.60,6.80,8.80
11-12,0278,01,ORONO PUBLIC SCHOOL DISTRICT                      ,031,20,ORONO MIDDLE                                      ,27,Hennepin                                          ,11                  ,40.23,10.67,29.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.67,29.56,1.02,15.00,5.50,8.26,7.80,6.61,5.58,5.27,0.67,0.00,8.28,28.45,0.00,3.50,39.00,2.19,4.03,9.83,9.06,10.37,4.75
11-12,0278,01,ORONO PUBLIC SCHOOL DISTRICT                      ,661,10,SCHUMANN ELEMENTARY                               ,27,Hennepin                                          ,11                  ,29.74,1.16,28.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,28.58,0.00,14.00,5.59,5.10,3.65,6.01,4.62,2.93,1.84,0.00,10.12,19.62,0.00,0.00,40.00,1.01,6.97,1.26,8.41,6.17,5.92
11-12,0278,01,ORONO PUBLIC SCHOOL DISTRICT                      ,662,10,ORONO INTERMEDIATE ELEMENTARY                     ,27,Hennepin                                          ,11                  ,32.68,4.53,28.15,0.00,0.00,0.00,1.00,0.85,0.00,0.00,0.00,3.68,27.15,1.70,16.00,6.67,7.98,4.70,4.89,3.61,3.83,1.00,0.00,8.48,24.20,0.00,0.00,41.00,1.87,10.23,0.00,9.09,9.03,2.46
11-12,0278,01,ORONO PUBLIC SCHOOL DISTRICT                      ,663,50,ORONO DISCOVERY CENTER                            ,27,Hennepin                                          ,11                  ,2.01,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,1.68,0.00,9.00,0.00,1.34,0.67,0.00,0.00,0.00,0.00,0.00,2.01,0.00,0.00,0.00,45.00,0.00,0.00,0.34,0.00,1.67,0.00
11-12,0278,01,ORONO PUBLIC SCHOOL DISTRICT                      ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,147.74,32.36,115.38,0.00,0.00,0.00,1.00,0.85,0.33,0.00,0.00,31.51,114.05,4.20,14.00,23.31,34.61,27.02,25.11,18.01,12.03,7.11,0.00,37.25,106.59,0.00,3.90,40.00,6.42,29.19,18.00,38.16,34.04,21.93
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,000,00,OSSEO PUBLIC SCHOOL DISTRICT                      ,27,Hennepin                                          ,11                  ,16.99,1.34,15.65,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.17,0.34,14.48,0.00,16.00,2.67,1.97,7.74,1.97,0.60,0.67,1.37,0.00,8.13,8.86,0.00,0.00,50.00,0.00,0.00,2.07,2.81,5.41,6.70
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,032,32,OSSEO SENIOR HIGH                                 ,27,Hennepin                                          ,11                  ,83.74,30.22,53.52,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,29.22,50.52,0.80,14.00,11.22,12.62,29.60,7.80,5.00,6.50,9.00,0.00,24.84,58.90,0.00,0.00,40.00,1.80,5.62,9.80,37.42,16.50,12.60
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,033,31,BROOKLYN JUNIOR HIGH                              ,27,Hennepin                                          ,11                  ,48.98,12.35,36.63,0.00,0.00,0.00,1.00,0.24,0.00,0.00,1.85,12.11,33.78,0.00,15.00,9.01,7.35,14.16,5.85,6.00,2.37,1.24,0.00,14.15,34.83,0.00,0.00,42.00,1.40,3.73,12.20,9.22,14.92,7.51
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,034,31,OSSEO JUNIOR HIGH                                 ,27,Hennepin                                          ,11                  ,58.53,24.81,33.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,24.81,32.70,0.00,17.00,6.60,10.02,11.03,9.93,11.98,4.98,3.99,0.00,13.75,44.78,0.00,0.00,44.00,1.00,7.62,6.60,11.67,20.28,11.36
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,042,50,OSSEO SECONDARY TRANSITION CENTER                 ,27,Hennepin                                          ,11                  ,12.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,9.00,0.00,14.00,1.00,2.00,4.00,2.00,2.00,1.00,0.00,0.00,5.00,7.00,0.00,0.00,52.00,0.00,0.00,1.00,2.00,3.00,6.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,044,41,OSSEO AREA LEARNING CENTER                        ,27,Hennepin                                          ,11                  ,1.83,0.83,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,1.00,0.00,21.00,0.00,0.83,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.83,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.83,1.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,045,50,ACHIEVE                                           ,27,Hennepin                                          ,11                  ,16.69,5.73,10.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.73,9.96,0.60,11.00,2.43,2.83,6.40,4.03,1.00,0.00,0.00,0.00,7.96,8.73,0.00,0.00,43.00,0.00,1.00,1.43,5.47,7.79,1.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,086,31,NORTH VIEW IB WORLD SCHOOL                        ,27,Hennepin                                          ,11                  ,50.21,14.39,35.82,0.00,0.00,0.00,1.82,0.00,0.00,1.02,1.02,13.37,32.98,2.80,11.00,10.92,9.68,18.71,6.06,3.82,0.00,1.02,0.00,25.62,24.59,0.00,0.00,38.00,6.86,4.64,5.93,18.86,10.88,3.04
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,088,32,PARK CENTER IB WORLD SCHOOL                       ,27,Hennepin                                          ,11                  ,85.43,30.34,55.09,0.00,0.00,0.00,4.82,0.00,0.00,4.00,2.01,26.34,48.26,0.00,13.00,15.42,22.94,18.69,9.21,6.90,5.23,5.02,0.00,25.62,59.81,0.00,0.00,40.00,1.00,17.43,13.14,20.85,19.76,13.25
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,090,32,MAPLE GROVE SENIOR HIGH                           ,27,Hennepin                                          ,11                  ,79.81,35.17,44.64,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,34.17,43.64,3.20,15.00,10.00,14.60,20.17,9.02,8.02,10.00,6.00,0.00,14.80,65.01,0.00,0.00,42.00,3.00,9.00,6.60,22.57,25.64,13.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,094,31,MAPLE GROVE JUNIOR HIGH                           ,27,Hennepin                                          ,11                  ,77.77,27.89,49.88,0.00,0.00,0.88,0.92,0.00,0.00,1.00,2.02,26.01,46.94,3.60,16.00,10.22,19.30,15.95,10.60,6.88,6.86,6.96,0.00,15.96,61.81,0.00,0.00,42.00,1.60,6.32,16.40,22.40,13.81,17.24
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,665,10,WOODLAND ELEMENTARY                               ,27,Hennepin                                          ,11                  ,50.16,2.00,48.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,45.16,1.00,14.00,6.33,13.83,10.00,8.00,6.00,2.00,3.00,0.00,12.33,37.83,0.00,0.00,42.00,0.00,4.00,9.83,14.50,13.00,8.83
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,668,10,EDINBROOK ELEMENTARY                              ,27,Hennepin                                          ,11                  ,49.17,3.00,46.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,44.17,1.00,14.00,5.50,13.00,8.00,7.67,7.00,5.00,3.00,0.00,13.00,36.17,0.00,0.00,41.00,2.00,4.50,6.50,16.17,13.00,7.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,669,10,RUSH CREEK ELEMENTARY                             ,27,Hennepin                                          ,11                  ,47.50,4.00,43.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,42.50,0.00,17.00,4.00,7.00,8.00,13.00,6.50,6.00,2.00,0.00,10.00,37.50,0.00,0.00,43.00,0.00,5.00,4.00,18.00,14.50,6.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,670,10,BASSWOOD ELEMENTARY                               ,27,Hennepin                                          ,11                  ,47.17,5.00,42.17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,41.17,0.00,19.00,2.50,2.00,14.50,5.67,7.00,11.00,3.50,0.00,7.50,39.67,0.00,0.00,44.00,0.00,3.00,2.50,15.17,20.00,6.50
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,671,10,BIRCH GROVE SCHOOL FOR THE ARTS                   ,27,Hennepin                                          ,11                  ,34.49,4.00,30.49,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,3.00,27.49,0.00,13.00,6.66,7.50,9.66,3.00,3.67,2.00,2.00,0.00,14.49,20.00,0.00,0.00,42.00,2.00,5.66,4.50,5.83,6.50,10.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,672,10,CREST VIEW ELEMENTARY                             ,27,Hennepin                                          ,11                  ,31.44,3.00,28.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,28.44,2.07,10.00,13.67,3.00,7.77,2.00,1.00,2.00,2.00,0.00,15.44,16.00,0.00,0.00,36.00,3.30,10.37,2.00,9.00,2.00,4.77
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,673,10,WEAVER LAKE SCIENCE MATH & TECH SCH               ,27,Hennepin                                          ,11                  ,40.00,6.00,34.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,33.00,0.00,16.00,6.50,4.50,7.00,6.00,8.00,5.00,2.00,0.00,17.50,22.50,0.00,0.00,43.00,0.00,3.00,5.50,11.50,16.00,4.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,674,10,FAIR OAKS ELEMENTARY                              ,27,Hennepin                                          ,11                  ,37.50,4.00,33.50,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,4.00,30.50,1.00,12.00,6.00,12.17,9.00,5.00,3.33,1.00,1.00,0.00,12.17,25.33,0.00,0.00,39.00,1.00,5.00,7.00,13.00,9.50,2.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,675,10,GARDEN CITY ELEMENTARY                            ,27,Hennepin                                          ,11                  ,28.67,2.83,25.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,25.84,2.00,14.00,3.00,4.34,9.00,5.83,5.50,1.00,0.00,0.00,5.34,23.33,0.00,0.00,41.00,1.00,2.00,2.67,13.83,7.17,2.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,678,10,PALMER LAKE ELEMENTARY                            ,27,Hennepin                                          ,11                  ,45.49,8.83,36.66,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.83,35.66,1.00,16.00,6.00,8.50,11.33,5.00,5.00,4.83,4.83,0.00,15.50,29.99,0.00,0.00,44.00,2.00,5.00,4.50,10.33,13.83,9.83
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,679,10,PARK BROOK ELEMENTARY                             ,27,Hennepin                                          ,11                  ,25.66,0.00,25.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.66,0.00,16.00,4.00,6.33,1.00,3.00,7.33,3.00,0.00,0.00,6.33,19.33,0.00,0.00,43.00,0.00,2.00,5.33,5.00,9.33,4.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,681,10,ZANEWOOD COMMUNITY SCHOOL                         ,27,Hennepin                                          ,11                  ,39.83,7.00,32.83,1.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,6.00,28.83,2.00,13.00,9.00,8.00,7.50,8.00,4.33,1.00,1.00,0.00,12.00,27.83,0.00,0.00,41.00,4.00,1.00,6.00,12.50,12.33,4.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,682,10,CEDAR ISLAND ELEMENTARY                           ,27,Hennepin                                          ,11                  ,32.54,2.00,30.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,30.54,1.00,19.00,4.27,2.67,4.27,4.00,4.00,8.00,4.33,0.00,9.71,22.83,0.00,0.00,46.00,1.00,2.50,2.50,4.54,13.67,8.33
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,684,10,ELM CREEK ELEMENTARY                              ,27,Hennepin                                          ,11                  ,36.67,5.00,31.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,31.67,1.00,18.00,2.00,6.50,5.50,9.00,3.67,4.00,6.00,0.00,9.00,27.67,0.00,0.00,46.00,1.00,2.00,3.00,8.50,12.67,9.50
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,685,10,RICE LAKE ELEMENTARY                              ,27,Hennepin                                          ,11                  ,38.33,6.00,32.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,32.33,0.00,14.00,5.50,4.83,13.00,9.00,3.00,1.00,2.00,0.00,8.50,29.83,0.00,0.00,41.00,0.00,5.00,4.83,13.00,11.00,4.50
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,689,10,FERNBROOK ELEMENTARY                              ,27,Hennepin                                          ,11                  ,45.90,5.67,40.23,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,5.67,38.23,0.00,19.00,3.50,5.50,5.50,7.40,15.00,5.00,3.00,0.00,7.40,38.50,0.00,0.00,46.00,0.00,4.50,3.50,8.00,19.90,10.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,696,10,OAK VIEW ELEMENTARY                               ,27,Hennepin                                          ,11                  ,28.50,7.00,21.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.00,20.50,1.00,17.00,5.00,4.00,7.00,3.00,3.00,2.00,4.50,0.00,5.00,23.50,0.00,0.00,45.00,2.00,1.00,3.00,5.00,11.00,6.50
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,697,50,WILLOW LANE EARLY CHILDHOOD SP. ED.               ,27,Hennepin                                          ,11                  ,20.00,0.00,20.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,18.00,1.00,14.00,3.00,2.00,6.00,3.00,4.00,1.00,0.00,0.00,4.00,16.00,0.00,0.00,42.00,1.00,2.00,2.00,7.00,4.00,4.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,702,41,ALC SENIOR HIGH                                   ,27,Hennepin                                          ,11                  ,15.01,8.99,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.99,6.02,0.00,14.00,0.00,5.19,3.80,4.02,1.00,0.00,1.00,0.00,0.00,15.01,0.00,0.00,46.00,0.00,0.00,0.00,7.82,4.19,3.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,704,41,ALC MIDDLE YEAR                                   ,27,Hennepin                                          ,11                  ,0.80,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,9.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,36.00,0.00,0.00,0.00,0.80,0.00,0.00
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,997,90,EARLY CHILDHOOD FAMILY EDUCATION                  ,27,Hennepin                                          ,11                  ,16.34,0.73,15.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,15.61,0.00,11.00,1.34,3.30,8.70,3.00,0.00,0.00,0.00,0.00,8.57,7.77,0.00,0.00,46.00,0.00,0.00,1.40,4.30,6.44,4.20
11-12,0279,01,OSSEO PUBLIC SCHOOL DISTRICT                      ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,"1,243.15",271.12,972.03,2.00,3.00,1.88,17.56,1.24,6.00,7.02,20.89,258.98,924.58,25.07,15.00,177.26,229.10,302.98,181.06,150.53,102.44,80.76,0.00,349.61,893.54,0.00,0.00,42.00,36.96,122.89,155.73,357.06,358.85,211.66
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,000,00,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,27,Hennepin                                          ,11                  ,3.84,0.00,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.84,0.17,8.00,0.17,2.67,1.00,0.00,0.00,0.00,0.00,0.00,0.17,3.67,0.00,0.00,34.00,0.17,0.00,2.00,1.00,0.67,0.00
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,035,32,RICHFIELD SENIOR HIGH                             ,27,Hennepin                                          ,11                  ,58.88,27.00,31.88,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,26.00,31.88,2.20,13.00,7.20,15.60,17.68,4.60,2.00,7.80,4.00,0.00,12.40,44.48,2.00,0.00,40.00,0.80,2.20,18.20,16.40,11.48,9.80
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,036,10,RICHFIELD STEM SCHOOL                             ,27,Hennepin                                          ,11                  ,57.98,8.00,49.98,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,6.00,48.98,0.50,13.00,6.20,13.50,15.61,11.67,8.00,3.00,0.00,0.00,15.61,42.37,0.00,0.00,41.00,1.50,3.00,11.50,20.27,10.00,11.71
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,037,20,RICHFIELD MIDDLE                                  ,27,Hennepin                                          ,11                  ,54.51,21.00,33.51,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,20.00,32.51,1.00,14.00,7.00,9.51,14.00,11.00,5.00,7.00,1.00,0.00,12.03,42.48,0.00,0.00,41.00,1.00,6.00,12.03,12.48,15.00,8.00
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,695,10,CENTENNIAL ELEMENTARY                             ,27,Hennepin                                          ,11                  ,33.61,6.33,27.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,6.33,24.28,0.00,13.00,8.00,4.00,11.33,5.00,1.50,3.28,0.50,0.00,10.28,23.33,0.00,0.00,42.00,0.00,6.50,3.50,12.33,2.50,8.78
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,698,50,CENTRAL EDUCATION CENTER                          ,27,Hennepin                                          ,11                  ,7.50,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,12.00,1.00,2.50,1.00,2.00,1.00,0.00,0.00,0.00,3.00,4.50,0.00,0.00,43.00,0.00,0.00,1.50,2.00,2.00,2.00
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,699,50,SECONDARY SPECIAL EDUCATION                       ,27,Hennepin                                          ,11                  ,4.48,0.00,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.48,0.00,7.00,2.00,1.00,0.48,1.00,0.00,0.00,0.00,0.00,1.00,3.48,0.00,0.00,36.00,0.00,1.00,2.00,0.00,1.48,0.00
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,701,10,SHERIDAN HILLS ELEMENTARY                         ,27,Hennepin                                          ,11                  ,33.10,5.00,28.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,28.10,1.00,17.00,4.00,1.60,8.50,3.50,9.00,2.50,3.00,0.00,6.10,27.00,0.00,0.00,44.00,0.00,3.00,3.50,10.00,9.10,7.50
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,705,10,RICHFIELD DUAL LANGUAGE SCHOOL                    ,27,Hennepin                                          ,11                  ,22.80,4.00,18.80,0.00,0.51,0.00,0.00,2.00,3.00,1.00,0.00,1.00,15.29,0.00,10.00,6.52,9.60,3.00,2.00,0.00,1.68,0.00,0.00,11.80,11.00,0.00,0.00,36.00,2.00,6.52,3.00,5.00,5.11,1.17
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,820,42,RICHFIELD CAREER EDUCATION PROGRAM                ,27,Hennepin                                          ,11                  ,3.12,0.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,2.32,0.00,5.00,1.80,0.92,0.40,0.00,0.00,0.00,0.00,0.00,2.00,1.12,0.00,0.00,40.00,0.00,0.00,1.20,1.00,0.92,0.00
11-12,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,279.82,71.33,208.49,0.00,0.51,1.00,1.00,3.00,3.00,3.00,4.80,64.33,199.18,4.87,13.00,43.89,60.90,73.00,40.77,26.50,25.26,8.50,0.00,74.39,203.43,2.00,0.00,41.00,5.47,28.22,58.43,80.48,58.26,48.96
